unit_id,rule_id,reaction_id
8254,21570,8996
8254,21570,8997
9469,21571,8995
9469,21571,8996
9469,21571,8997
8427,21572,8995
9469,21573,8995
9469,21574,8996
8427,21575,8996
5430,21576,8995
5430,21576,8996
5430,21576,8997
8427,21577,8997
814,21581,8998
814,21581,8998
9068,21582,8998
9068,21582,8998
9068,21582,8999
11098,21583,8999
7249,21584,9000
7249,21584,9000
1827,21585,9001
1368,21586,9001
9469,21587,9001
11701,21591,9002
8672,21592,9005
11701,21593,9005
11701,21594,9005
8672,21595,9005
8672,21596,9005
8672,21596,9005
8672,21602,9002
8672,21602,9003
11701,21603,9003
8672,21604,9004
11701,21605,9004
8672,21606,9006
8672,21606,9006
13653,21607,9006
7206,21608,9007
12578,21609,9011
1228,21610,9011
1228,21610,9012
4260,21613,9007
1570,21614,9007
4844,21615,9007
4844,21615,9008
9469,21616,9007
4321,21617,9008
4321,21617,9010
11796,21618,9009
8031,21619,9010
7600,21620,9011
7600,21620,9011
9329,21621,9012
3397,21622,9011
3397,21622,9012
3397,21622,9013
1752,21623,9013
13786,21627,9014
1570,21628,9014
9469,21629,9014
943,21631,9016
943,21631,9016
2793,21632,9016
9068,21633,9015
9068,21633,9016
9068,21633,9015
9068,21633,9016
9451,21634,9015
9451,21634,9016
12173,21635,9016
12173,21635,9017
1827,21636,9018
3989,21637,9016
3989,21637,9017
3989,21637,9018
12645,21639,9021
12645,21639,9020
9875,21640,9019
9875,21640,9020
11701,21641,9020
10256,21642,9019
11701,21643,9021
9361,21644,9019
9361,21644,9020
9361,21644,9021
13986,21645,9021
13986,21645,9019
13986,21645,9020
13986,21645,9021
13986,21645,9022
9068,21648,9019
9068,21648,9024
7600,21649,9020
2227,21650,9022
13693,21651,9021
13693,21651,9019
13693,21651,9020
13693,21651,9021
13693,21651,9023
1570,21652,9021
1570,21652,9022
1570,21652,9023
2335,21653,9026
1831,21654,9025
7378,21655,9025
3126,21656,9025
6932,21657,9026
842,21660,9028
1270,21661,9028
10169,21662,9029
4968,21663,9029
4968,21663,9029
10733,21664,9030
11701,21665,9030
6911,21666,9030
1458,21668,9031
1458,21668,9036
6911,21670,9031
6911,21670,9036
12573,21671,9031
12573,21671,9036
2227,21676,9031
11372,21677,9031
11372,21677,9032
11372,21677,9036
2409,21678,9032
8407,21679,9035
8407,21679,9037
12573,21680,9035
12573,21680,9037
12645,21681,9031
12645,21681,9034
12645,21681,9035
12645,21681,9036
12790,21682,9031
12790,21682,9034
12790,21682,9035
12790,21682,9036
3544,21683,9036
7930,21684,9037
12710,21685,9038
12710,21685,9038
12710,21685,9041
12710,21685,9042
12710,21685,9043
12710,21685,9044
12710,21685,9045
12710,21685,9046
12710,21685,9047
12710,21685,9048
12710,21685,9049
12710,21685,9053
12710,21685,9057
12710,21685,9058
12710,21685,9060
12710,21685,9061
12710,21685,9062
9573,21689,9056
6932,21691,9038
6932,21691,9038
6932,21691,9047
6932,21691,9048
6932,21691,9049
6932,21691,9053
6932,21691,9054
6932,21691,9057
6932,21691,9058
6932,21691,9060
6932,21691,9062
9451,21692,9038
9451,21692,9042
9451,21692,9043
9451,21692,9044
9451,21692,9045
9451,21692,9047
9451,21692,9049
9451,21692,9054
9451,21692,9058
9451,21692,9060
9451,21692,9061
9068,21693,9041
9068,21693,9046
6911,21694,9041
6911,21694,9046
12573,21695,9041
12573,21695,9046
12710,21696,9038
12710,21696,9042
12710,21696,9043
12710,21696,9044
12710,21696,9045
12710,21696,9047
12710,21696,9048
12710,21696,9053
12710,21696,9054
12710,21696,9057
12710,21696,9058
12710,21696,9060
12710,21696,9061
12710,21696,9062
6932,21697,9038
6932,21697,9045
6932,21697,9038
6932,21697,9042
6932,21697,9043
6932,21697,9044
6932,21697,9045
6932,21697,9047
6932,21697,9049
6932,21697,9054
6932,21697,9057
6932,21697,9058
6932,21697,9060
6932,21697,9061
1458,21698,9045
1458,21698,9048
1458,21698,9053
6932,21699,9038
6932,21699,9045
6932,21699,9038
6932,21699,9042
6932,21699,9043
6932,21699,9044
6932,21699,9045
6932,21699,9047
6932,21699,9048
6932,21699,9049
6932,21699,9054
6932,21699,9057
6932,21699,9058
6932,21699,9060
6932,21699,9061
6932,21699,9062
11262,21700,9042
11262,21700,9043
11262,21700,9044
11262,21700,9045
11262,21700,9057
11262,21700,9058
11262,21700,9060
11262,21700,9061
6932,21701,9038
6932,21701,9045
6932,21701,9038
6932,21701,9047
6932,21701,9048
6932,21701,9049
6932,21701,9054
6932,21701,9057
6932,21701,9058
6932,21701,9062
9733,21702,9038
9733,21702,9045
9733,21702,9042
9733,21702,9043
9733,21702,9044
9733,21702,9045
9733,21702,9047
9733,21702,9048
9733,21702,9054
9733,21702,9058
9733,21702,9060
9733,21702,9061
9733,21702,9062
9875,21703,9038
9875,21703,9045
9875,21703,9038
9875,21703,9042
9875,21703,9043
9875,21703,9044
9875,21703,9045
9875,21703,9047
9875,21703,9049
9875,21703,9054
9875,21703,9058
9875,21703,9060
9875,21703,9061
6932,21704,9038
6932,21704,9048
6932,21704,9038
6932,21704,9042
6932,21704,9043
6932,21704,9044
6932,21704,9045
6932,21704,9047
6932,21704,9048
6932,21704,9049
6932,21704,9054
6932,21704,9057
6932,21704,9058
6932,21704,9060
6932,21704,9061
6932,21704,9062
1827,21705,9039
1827,21705,9042
1827,21705,9044
1827,21705,9055
12645,21706,9039
12645,21706,9045
12645,21706,9039
12645,21706,9040
12645,21706,9048
12645,21706,9053
2227,21707,9040
2227,21707,9043
2227,21707,9057
2227,21707,9062
13231,21708,9041
13231,21708,9046
12710,21709,9038
12710,21709,9038
12710,21709,9042
12710,21709,9043
12710,21709,9044
12710,21709,9045
12710,21709,9047
12710,21709,9048
12710,21709,9049
12710,21709,9053
12710,21709,9054
12710,21709,9057
12710,21709,9058
12710,21709,9060
12710,21709,9061
12710,21709,9062
12710,21710,9038
12710,21710,9038
12710,21710,9047
12710,21710,9048
12710,21710,9049
12710,21710,9053
12710,21710,9054
12710,21710,9057
12710,21710,9058
12710,21710,9062
11262,21711,9038
11262,21711,9042
11262,21711,9043
11262,21711,9044
11262,21711,9045
11262,21711,9047
11262,21711,9049
11262,21711,9057
11262,21711,9058
11262,21711,9060
11262,21711,9061
9469,21712,9047
9469,21712,9060
9469,21713,9047
9068,21714,9038
9068,21714,9041
9068,21714,9046
9068,21714,9047
9068,21714,9049
9068,21714,9053
9068,21714,9054
9068,21714,9058
9788,21715,9050
8407,21716,9051
8407,21716,9056
1570,21717,9051
5430,21718,9058
5430,21718,9061
9469,21719,9045
9469,21719,9047
9469,21719,9058
9469,21719,9061
12573,21720,9059
12790,21721,9041
12790,21721,9046
12790,21721,9059
9469,21722,9042
9469,21722,9043
9469,21722,9044
9469,21722,9045
9469,21722,9047
9469,21722,9048
9469,21722,9057
9469,21722,9058
9469,21722,9060
9469,21722,9061
9469,21722,9062
3799,21723,9058
3799,21723,9061
9469,21724,9038
9469,21724,9042
9469,21724,9043
9469,21724,9044
9469,21724,9045
9469,21724,9058
9469,21724,9060
9469,21724,9061
7956,21726,9065
7956,21726,9065
9735,21728,9065
9735,21728,9065
9735,21728,9066
3934,21729,9070
9155,21730,9073
3780,21737,9064
8758,21738,9064
5023,21739,9064
9469,21740,9064
9469,21741,9064
4751,21742,9065
4751,21742,9065
4751,21742,9066
4751,21742,9068
11701,21743,9068
5640,21744,9069
2200,21745,9070
2200,21745,9073
905,21746,9071
905,21746,9074
21,21747,9070
21,21747,9071
5515,21748,9072
8747,21749,9071
8747,21749,9073
8747,21749,9074
9071,21750,9073
9071,21750,9074
11568,21751,9075
11568,21751,9076
12648,21753,9075
12648,21753,9076
335,21755,9075
335,21755,9076
7571,21756,9063
12490,21758,9077
86,21759,9077
86,21759,9077
13933,21760,9078
13933,21761,9077
1570,21762,9078
9470,21763,9079
9470,21763,9080
9470,21763,9081
13653,21764,9079
6911,21765,9079
13119,21766,9079
1570,21767,9081
344,21768,9093
344,21768,9083
344,21768,9084
344,21768,9085
344,21768,9086
344,21768,9087
344,21768,9088
11701,21769,9093
11701,21769,9088
344,21770,9093
344,21770,9083
344,21770,9084
344,21770,9085
344,21770,9086
344,21770,9087
344,21770,9088
344,21770,9093
11701,21771,9093
10705,21772,9092
10705,21772,9093
10705,21772,9083
10705,21772,9084
10705,21772,9085
10705,21772,9086
10705,21772,9087
10705,21772,9088
10705,21772,9092
10705,21772,9093
4864,21773,9092
4864,21773,9093
4864,21773,9083
4864,21773,9084
4864,21773,9085
4864,21773,9086
4864,21773,9087
4864,21773,9088
4864,21773,9089
4864,21773,9092
4864,21773,9093
10524,21774,9092
10524,21774,9093
10524,21774,9083
10524,21774,9084
10524,21774,9085
10524,21774,9086
10524,21774,9087
10524,21774,9088
10524,21774,9089
10524,21774,9090
10524,21774,9092
10524,21774,9093
9531,21775,9090
9531,21775,9093
9531,21775,9083
9531,21775,9088
9531,21775,9090
207,21776,9082
7816,21777,9083
1526,21778,9093
1526,21778,9083
1526,21778,9084
4501,21779,9093
4501,21779,9083
4501,21779,9084
4501,21779,9085
961,21780,9093
961,21780,9083
961,21780,9084
961,21780,9085
961,21780,9086
961,21781,9093
961,21781,9083
961,21781,9084
961,21781,9085
961,21781,9086
961,21781,9087
8977,21782,9090
8977,21782,9091
8977,21782,9093
8977,21782,9083
8977,21782,9084
8977,21782,9085
8977,21782,9086
8977,21782,9087
8977,21782,9088
8977,21782,9089
8977,21782,9090
8977,21782,9091
8977,21782,9092
8977,21782,9093
9469,21783,9083
10562,21784,9084
10562,21784,9085
10562,21784,9086
10562,21784,9087
10562,21784,9088
1570,21785,9092
1570,21785,9093
1570,21785,9085
1570,21785,9088
1570,21785,9090
1570,21785,9091
3958,21786,9090
3958,21786,9091
3958,21786,9093
3958,21786,9094
3958,21786,9083
3958,21786,9084
3958,21786,9085
3958,21786,9086
3958,21786,9087
3958,21786,9088
3958,21786,9089
3958,21786,9090
3958,21786,9091
3958,21786,9092
3958,21786,9093
3958,21786,9094
11701,21789,9100
7793,21790,9100
813,21791,9100
11701,21792,9097
7765,21793,9097
7765,21793,9098
7378,21794,9097
7378,21794,9098
3126,21795,9097
5430,21800,9095
6932,21801,9095
6932,21801,9097
6932,21801,9095
6932,21801,9098
9469,21802,9095
9469,21802,9095
8104,21803,9096
2201,21804,9097
2201,21804,9097
2201,21804,9100
9451,21805,9099
2227,21806,9102
2227,21806,9103
9874,21809,9102
9874,21809,9102
3328,21810,9102
3328,21810,9102
6153,21811,9101
6153,21811,9102
6153,21811,9101
6153,21811,9102
6153,21811,9103
13769,21813,9101
13769,21813,9101
12573,21814,9102
12573,21814,9101
12573,21814,9102
12573,21814,9103
12573,21815,9102
12573,21815,9102
12573,21815,9103
7959,21816,9101
9531,21817,9101
9531,21817,9102
9531,21817,9101
9531,21817,9102
9531,21817,9103
9531,21817,9104
11701,21818,9101
11701,21818,9104
11701,21819,9104
6911,21820,9101
11458,21821,9105
1458,21823,9105
1458,21823,9107
1458,21823,9108
1458,21823,9109
6932,21824,9107
1570,21825,9105
2227,21826,9106
12645,21827,9106
12645,21827,9105
12645,21827,9106
12645,21827,9107
12645,21827,9108
12645,21827,9109
9068,21828,9108
1827,21829,9109
1827,21831,9110
1827,21831,9110
1827,21831,9114
1827,21831,9117
1827,21831,9119
7959,21832,9110
7959,21832,9111
1574,21833,9114
1574,21833,9115
319,21834,9120
3517,21836,9112
3467,21841,9112
3467,21841,9119
10411,21842,9111
6384,21843,9114
6384,21843,9115
2227,21844,9113
2227,21844,9118
1570,21845,9118
10562,21846,9116
4156,21847,9117
4156,21847,9120
1309,21848,9116
1309,21848,9116
11701,21849,9116
10939,21850,9118
6911,21852,9121
12142,21853,9121
11380,21854,9121
4588,21855,9122
6629,21856,9122
1570,21857,9122
401,21858,9125
8672,21865,9133
8672,21870,9134
9469,21874,9123
9469,21874,9127
9469,21877,9123
9469,21877,9127
1827,21921,9123
5650,21922,9123
5650,21922,9127
725,21923,9123
725,21923,9127
5603,21924,9124
9469,21925,9124
9469,21925,9130
5430,21926,9125
5430,21926,9129
9469,21927,9126
9469,21928,9126
9469,21929,9126
9469,21929,9127
9986,21930,9128
9068,21931,9128
11886,21932,9128
9068,21933,9129
3144,21934,9129
5555,21935,9125
5555,21935,9129
7793,21936,9130
9469,21937,9130
9469,21938,9131
11101,21939,9131
293,21940,9131
11071,21941,9132
7002,21942,9132
9469,21943,9132
9469,21943,9133
6367,21944,9134
6367,21944,9135
5597,21946,9137
5597,21946,9142
5597,21946,9137
5597,21946,9142
5597,21946,9143
11701,21947,9142
10104,21948,9142
11247,21949,9142
11247,21949,9142
11247,21949,9143
9934,21950,9139
8620,21951,9137
9469,21952,9139
5023,21953,9139
9629,21954,9138
9629,21954,9138
9629,21954,9139
3780,21955,9139
4321,21956,9138
5555,21957,9139
9469,21958,9139
1748,21959,9137
1748,21959,9142
1748,21959,9137
1748,21959,9140
1748,21959,9142
1748,21959,9143
11072,21960,9141
4982,21961,9141
9531,21962,9141
2227,21963,9143
13928,21964,9146
13928,21964,9146
13928,21964,9150
13928,21964,9153
13928,21964,9162
11701,21965,9146
13253,21966,9148
11701,21967,9148
3331,21968,9149
11701,21969,9149
9078,21970,9146
9078,21970,9146
9078,21970,9150
9078,21970,9151
9078,21970,9152
9078,21970,9153
9078,21970,9161
9078,21970,9162
12734,21971,9146
12734,21971,9153
12734,21971,9162
6032,21972,9155
5126,21973,9157
5126,21973,9148
5126,21973,9157
4542,21975,9158
4542,21975,9158
12645,21976,9149
12645,21976,9149
10971,21978,9149
10971,21978,9158
10971,21978,9149
10971,21978,9158
10971,21978,9159
11701,21979,9160
1624,21980,9149
1624,21980,9158
1624,21980,9149
1624,21980,9158
1624,21980,9159
1624,21980,9160
11367,21982,9146
11367,21982,9162
9573,21983,9144
9451,21992,9144
11825,21993,9146
11825,21993,9145
11825,21993,9146
11825,21993,9150
11825,21993,9151
11825,21993,9152
11825,21993,9153
11825,21993,9161
11825,21993,9162
11380,21994,9145
7600,21995,9148
13933,21996,9147
9573,21997,9147
9469,21998,9150
9469,21998,9151
9469,21998,9152
9469,21998,9161
9469,21999,9146
9469,21999,9150
5126,22000,9157
5126,22000,9148
5126,22000,9152
5126,22000,9157
1161,22001,9150
1161,22001,9151
1161,22001,9152
1161,22001,9161
10562,22002,9153
10562,22002,9154
10562,22002,9157
10562,22002,9158
10562,22002,9162
5943,22003,9154
5943,22003,9154
13215,22004,9154
13215,22004,9154
2409,22005,9156
12982,22006,9156
12982,22006,9155
12982,22006,9156
6032,22008,9155
6032,22008,9156
11701,22009,9156
1827,22010,9159
1827,22010,9160
1624,22011,9158
1624,22011,9160
1624,22011,9149
1624,22011,9158
1624,22011,9159
1624,22011,9160
1624,22011,9161
5023,22012,9150
5023,22012,9151
5023,22012,9152
5023,22012,9161
3780,22013,9150
3780,22013,9151
3780,22013,9152
3780,22013,9161
12645,22014,9168
12645,22014,9168
10194,22017,9163
10194,22017,9163
728,22018,9165
2200,22019,9165
2200,22019,9170
3325,22020,9166
5555,22021,9166
9469,22022,9166
7600,22023,9168
7600,22023,9168
6911,22024,9169
12573,22025,9169
1570,22026,9168
1570,22026,9168
1570,22026,9169
473,22027,9170
11945,22028,9173
11945,22028,9173
2437,22030,9172
10918,22031,9172
4588,22032,9172
2127,22033,9172
3702,22034,9172
1570,22035,9172
11886,22036,9173
11701,22037,9174
11410,22038,9173
11410,22038,9173
11410,22038,9174
11410,22038,9175
11410,22038,9176
6933,22039,9173
6933,22039,9173
6933,22039,9174
6933,22039,9175
6933,22039,9176
11945,22040,9173
11945,22040,9173
11945,22040,9174
11945,22040,9175
11945,22040,9176
6911,22041,9176
13993,22042,9177
13993,22042,9177
13993,22042,9178
13993,22042,9179
6932,22043,9180
6932,22043,9178
6932,22043,9179
11885,22044,9177
11885,22044,9178
11885,22044,9179
13993,22045,9177
13993,22045,9180
13993,22045,9177
13993,22045,9178
13993,22045,9179
13993,22045,9180
1827,22046,9177
1827,22046,9178
3076,22047,9178
3076,22047,9179
2227,22048,9179
6932,22049,9180
8887,22050,9180
8887,22050,9180
8887,22050,9181
2200,22051,9181
1570,22052,9177
1570,22052,9177
1570,22052,9178
1570,22052,9179
1570,22052,9181
220,22053,9197
220,22053,9197
7478,22054,9208
11701,22055,9208
8938,22056,9182
8938,22056,9200
4509,22057,9183
4509,22057,9195
4509,22057,9196
4509,22057,9199
4509,22057,9207
4509,22057,9209
4509,22057,9213
6911,22058,9183
6911,22058,9184
2685,22059,9183
2685,22059,9184
2685,22059,9195
2685,22059,9196
2685,22059,9199
2685,22059,9209
2685,22059,9213
11073,22060,9199
11073,22060,9207
11701,22061,9208
11701,22061,9186
86,22062,9186
86,22062,9186
86,22062,9208
9358,22063,9187
9358,22063,9189
13076,22064,9191
2160,22065,9191
2160,22065,9195
2160,22065,9196
2160,22065,9199
2160,22065,9202
2160,22065,9203
2160,22066,9195
2160,22066,9196
2160,22066,9199
2160,22066,9209
2160,22066,9213
6932,22067,9191
6932,22067,9195
6932,22067,9196
6932,22067,9199
6932,22067,9213
2780,22068,9191
2780,22068,9196
2780,22068,9199
2780,22068,9204
2780,22068,9209
2780,22068,9210
2780,22068,9212
2780,22068,9213
220,22069,9197
220,22069,9197
220,22069,9198
11701,22070,9198
9531,22071,9197
9531,22071,9198
9531,22071,9197
9531,22071,9198
4729,22072,9199
9732,22073,9195
9732,22073,9196
9732,22073,9199
9732,22073,9209
9732,22073,9213
9264,22074,9182
9264,22074,9200
9469,22075,9182
9469,22075,9200
11804,22076,9191
11804,22076,9195
11804,22076,9196
11804,22076,9199
11804,22076,9201
11804,22076,9202
11804,22076,9203
11804,22076,9205
11804,22076,9206
11804,22076,9209
11804,22076,9213
6374,22077,9191
6374,22077,9195
6374,22077,9196
6374,22077,9199
6374,22077,9202
6374,22077,9203
6374,22077,9205
6374,22077,9206
6374,22077,9209
6374,22077,9213
2323,22078,9191
2323,22078,9195
2323,22078,9196
2323,22078,9199
2323,22078,9201
2323,22078,9202
2323,22078,9203
2323,22078,9205
2323,22078,9206
2323,22078,9209
2323,22078,9213
12490,22079,9186
12490,22079,9206
12490,22079,9208
956,22080,9202
956,22080,9205
956,22080,9206
4509,22081,9195
4509,22081,9196
4509,22081,9199
4509,22081,9207
4509,22081,9209
4509,22081,9213
7307,22082,9191
7307,22082,9209
6932,22083,9191
6932,22083,9195
6932,22083,9204
6932,22083,9209
6932,22083,9210
6932,22083,9212
6932,22083,9213
11098,22084,9211
10805,22085,9191
10805,22085,9195
10805,22085,9196
10805,22085,9199
10805,22085,9202
10805,22085,9203
10805,22085,9204
10805,22085,9209
10805,22085,9210
10805,22085,9212
11701,22086,9212
9264,22087,9208
9264,22087,9185
9264,22087,9186
12490,22088,9186
12490,22088,9208
7600,22091,9182
11380,22092,9183
11380,22092,9184
3977,22093,9183
3977,22093,9184
3977,22093,9195
3977,22093,9196
3977,22093,9199
3977,22093,9209
3977,22093,9213
9531,22094,9182
9531,22094,9185
9531,22094,9200
11701,22095,9182
11701,22095,9185
11701,22095,9200
12573,22096,9182
9469,22097,9187
9469,22097,9209
9451,22098,9188
5430,22099,9188
5430,22099,9191
5430,22099,9192
5430,22099,9193
5430,22099,9194
5430,22099,9200
5430,22099,9202
5430,22099,9203
5430,22099,9206
5430,22099,9209
2194,22100,9188
1570,22101,9201
5436,22102,9187
5436,22102,9189
13890,22103,9187
13890,22103,9189
5181,22104,9187
5181,22104,9189
7334,22105,9187
7334,22105,9189
7334,22105,9190
11509,22106,9190
3799,22108,9188
3799,22108,9191
3799,22108,9192
3799,22108,9193
3799,22108,9194
3799,22108,9200
3799,22108,9202
3799,22108,9203
3799,22108,9206
3799,22108,9209
9469,22109,9191
9469,22109,9204
9469,22109,9210
9469,22109,9212
1757,22110,9192
2160,22111,9191
2160,22111,9192
2160,22111,9193
2160,22111,9194
2160,22111,9195
2160,22111,9196
2160,22111,9199
2160,22111,9202
2160,22111,9203
9279,22112,9193
6411,22113,9194
2227,22114,9195
5555,22115,9188
5555,22115,9191
5555,22115,9192
5555,22115,9193
5555,22115,9194
5555,22115,9200
5555,22115,9202
5555,22115,9203
5555,22115,9206
5555,22115,9209
2323,22116,9191
2323,22116,9195
2323,22116,9196
2323,22116,9199
2323,22116,9201
2323,22116,9202
2323,22116,9203
2323,22116,9204
2323,22116,9205
2323,22116,9206
2323,22116,9213
6932,22117,9195
6932,22117,9196
6932,22117,9199
6932,22117,9204
6932,22117,9210
6932,22117,9212
6932,22117,9213
12490,22118,9186
12490,22118,9205
12490,22118,9206
12490,22118,9208
10928,22119,9188
10928,22119,9191
10928,22119,9192
10928,22119,9193
10928,22119,9194
10928,22119,9200
10928,22119,9202
10928,22119,9203
10928,22119,9206
10928,22119,9209
9165,22120,9210
9165,22120,9211
9875,22121,9210
12645,22122,9195
12645,22122,9210
12645,22122,9204
12645,22122,9210
12645,22122,9212
12645,22123,9191
12645,22123,9196
12645,22123,9199
12645,22123,9212
12645,22123,9213
12094,22124,9211
12094,22125,9212
12094,22125,9213
2227,22126,9214
11701,22128,9216
11101,22129,9216
12265,22132,9217
12265,22133,9220
11701,22134,9220
11101,22135,9220
11101,22136,9220
11101,22137,9221
12265,22138,9218
12265,22138,9220
12265,22139,9220
11701,22140,9220
7751,22141,9220
11101,22144,9222
11101,22157,9216
11101,22157,9215
11701,22158,9215
12265,22159,9216
12265,22159,9220
11101,22160,9216
11701,22161,9217
11101,22162,9217
11101,22162,9221
11701,22163,9218
11701,22164,9221
7751,22165,9220
7751,22165,9221
13173,22166,9224
11701,22167,9225
12310,22168,9224
12310,22168,9225
12310,22169,9224
12310,22169,9225
12310,22169,9226
8106,22171,9223
8863,22172,9224
8863,22172,9225
8863,22172,9226
8863,22172,9227
8863,22172,9228
298,22173,9224
298,22173,9225
298,22173,9226
298,22173,9227
298,22173,9228
1570,22174,9223
1570,22174,9224
7467,22175,9224
7467,22175,9225
7467,22175,9226
7467,22175,9227
7467,22175,9228
7467,22175,9229
7467,22175,9230
10658,22176,9233
10658,22176,9232
10658,22176,9234
12199,22177,9233
12199,22177,9232
12199,22177,9233
12199,22177,9234
11701,22178,9232
13803,22179,9234
10244,22180,9233
10244,22180,9231
10244,22180,9232
10244,22180,9233
10244,22180,9234
9788,22181,9231
9788,22181,9233
9788,22181,9231
9788,22181,9232
9788,22181,9233
1570,22182,9232
6932,22183,9234
13653,22184,9235
8672,22185,9236
8672,22185,9237
9469,22186,9237
9469,22186,9238
9469,22186,9239
8672,22187,9236
8672,22187,9237
8672,22187,9238
8672,22188,9236
8672,22188,9237
8672,22188,9239
13947,22189,9240
2227,22192,9240
2227,22192,9241
5181,22193,9240
5181,22193,9242
1570,22194,9240
1570,22194,9242
9874,22195,9241
9874,22195,9243
5430,22196,9243
8497,22197,9244
8497,22197,9245
11701,22198,9244
11701,22199,9245
10562,22201,9244
10562,22201,9245
10562,22201,9246
10562,22201,9247
11701,22202,9246
8497,22203,9244
8497,22203,9245
8497,22203,9246
8497,22203,9247
12645,22204,9248
12645,22204,9248
7600,22206,9248
7600,22206,9248
10556,22207,9249
11101,22210,9250
11101,22211,9251
11101,22211,9252
9412,22212,9249
12265,22213,9256
9469,22224,9249
9469,22224,9253
4260,22225,9252
11367,22226,9252
185,22227,9249
185,22227,9251
185,22227,9252
9412,22228,9253
7600,22229,9255
11367,22230,9254
11101,22231,9251
11101,22231,9252
11101,22231,9254
185,22232,9249
185,22232,9254
6133,22233,9255
11701,22234,9256
11701,22234,9257
11101,22235,9256
11101,22235,9257
2142,22236,9256
2142,22236,9257
11367,22237,9257
8565,22239,9257
12573,22240,9258
10590,22241,9258
1570,22242,9258
13986,22243,9259
13986,22243,9259
13994,22244,9259
13994,22244,9259
9451,22247,9259
6932,22248,9260
13986,22249,9259
13986,22249,9259
13986,22249,9260
13994,22250,9259
13994,22250,9259
13994,22250,9260
9732,22251,9261
2227,22252,9263
2227,22252,9262
2227,22252,9264
13890,22253,9263
3328,22254,9263
3328,22254,9263
1309,22255,9262
473,22256,9265
4260,22257,9265
10244,22258,9266
12573,22259,9266
8254,22260,9267
8254,22260,9268
8254,22260,9269
8254,22260,9270
8254,22260,9271
9469,22261,9267
9469,22262,9267
9469,22262,9268
9469,22262,9269
9469,22262,9270
9469,22262,9271
8427,22263,9267
5430,22264,9267
5430,22264,9268
5430,22264,9269
5430,22264,9270
5430,22264,9271
8427,22265,9268
8427,22266,9269
8427,22266,9270
9469,22267,9269
9469,22267,9270
9469,22268,9271
8427,22269,9271
739,22273,9272
10928,22274,9272
11755,22275,9272
9469,22276,9272
9469,22277,9272
3792,22278,9273
2200,22279,9273
13943,22280,9274
13943,22280,9274
13899,22281,9274
13899,22281,9274
2734,22284,9275
6411,22285,9277
6411,22285,9277
6411,22288,9277
6411,22288,9279
6411,22288,9280
752,22289,9277
752,22289,9279
752,22289,9280
6411,22290,9277
6411,22290,9277
6411,22290,9280
752,22291,9277
752,22291,9277
752,22291,9280
6932,22300,9277
9573,22301,9278
9573,22301,9279
13785,22303,9277
13785,22303,9279
13785,22303,9280
3702,22304,9280
13785,22305,9281
2657,22306,9282
357,22307,9284
357,22307,9285
3841,22308,9285
7270,22309,9282
7270,22309,9288
5708,22310,9284
5708,22310,9285
5708,22310,9286
1546,22311,9282
1546,22311,9288
1546,22311,9289
5780,22321,9283
3328,22322,9283
10446,22323,9283
10446,22323,9282
10446,22323,9283
10446,22323,9288
10446,22323,9289
1570,22324,9283
7751,22325,9284
9469,22326,9284
5708,22327,9284
5708,22327,9285
5708,22327,9286
5708,22327,9287
6911,22328,9287
9451,22329,9282
9451,22329,9289
13877,22330,9290
13877,22330,9291
4588,22343,9290
4588,22343,9291
1570,22344,9291
1161,22345,9291
13877,22347,9290
13877,22347,9291
13877,22349,9290
13877,22349,9291
13877,22349,9292
6911,22350,9292
11380,22351,9292
11701,22352,9293
6911,22353,9293
7959,22354,9293
10241,22355,9294
10241,22355,9295
6911,22356,9295
5166,22357,9295
11701,22358,9295
4077,22359,9294
4077,22359,9295
2741,22360,9300
11869,22361,9300
11869,22361,9297
11869,22361,9298
11869,22361,9300
11701,22362,9297
4077,22363,9296
4077,22363,9297
4077,22363,9300
5706,22364,9296
5706,22364,9296
5706,22364,9298
5706,22364,9300
9011,22366,9298
3626,22367,9301
4180,22368,9303
13002,22369,9303
3464,22375,9302
3464,22375,9302
3464,22375,9303
9451,22377,9302
9451,22377,9303
4260,22378,9303
591,22379,9303
1570,22380,9303
1827,22381,9304
6279,22382,9306
6279,22382,9305
6279,22382,9306
13986,22383,9305
724,22384,9305
724,22384,9306
13994,22385,9305
13290,22386,9306
13290,22386,9305
13290,22386,9306
13290,22386,9308
11701,22387,9308
5643,22388,9306
5643,22388,9308
5643,22388,9305
5643,22388,9306
5643,22388,9308
3799,22389,9305
9469,22390,9305
9469,22390,9306
11701,22391,9307
3804,22392,9305
3804,22392,9306
3804,22392,9307
240,22393,9306
240,22393,9308
240,22393,9305
240,22393,9306
240,22393,9308
240,22393,9309
11101,22394,9309
11861,22395,9324
11861,22395,9327
11861,22395,9330
6127,22396,9320
6911,22397,9313
6911,22397,9314
9879,22398,9313
9879,22398,9316
9879,22398,9327
7981,22399,9317
5175,22400,9320
5175,22400,9324
5175,22400,9327
5175,22400,9330
13070,22401,9323
13070,22401,9329
9347,22404,9317
7011,22406,9310
2291,22407,9311
2291,22407,9323
2291,22407,9329
10412,22408,9311
10412,22408,9312
10412,22408,9323
10412,22408,9329
11369,22409,9313
11369,22409,9314
9879,22410,9316
2741,22411,9328
12937,22412,9317
12937,22412,9318
12209,22413,9320
12209,22413,9321
12209,22413,9324
12209,22413,9327
12209,22413,9330
12844,22414,9323
9437,22415,9324
9437,22415,9327
11182,22416,9313
11182,22416,9316
