smarts_hash_id,unit_id,unit
adea9eda,10487,P.989.3
77426d74,10488,P.3061.126
213f99df,10488,P.3061.126
f4ee9164,10489,S.1652.15
110f8c71,10490,bMe-Trp
be751be6,10490,bMe-Trp
969bc1da,10490,bMe-Trp
79df971e,10490,bMe-Trp
bfa27b75,10490,bMe-Trp
e8fd39cc,10490,bMe-Trp
62ef1fb9,10490,bMe-Trp
e0e07b5d,10490,bMe-Trp
c6bc9820,10490,bMe-Trp
f181f8bd,10490,bMe-Trp
24aefcaf,10490,bMe-Trp
558a2531,10490,bMe-Trp
d005068e,10490,bMe-Trp
58ec01ac,10490,bMe-Trp
a096618d,10490,bMe-Trp
c8d3d783,10490,bMe-Trp
4087f947,10490,bMe-Trp
9632b025,10490,bMe-Trp
602af453,10490,bMe-Trp
5daa2380,10490,bMe-Trp
fc2b40c6,10490,bMe-Trp
0b72cc52,10490,bMe-Trp
ccdcf4c2,10490,bMe-Trp
ab8ef1d1,10490,bMe-Trp
ff9fe3c5,10490,bMe-Trp
d2bc38a5,10490,bMe-Trp
de2f4e05,10490,bMe-Trp
794ea5bd,10490,bMe-Trp
26dad98e,10490,bMe-Trp
a8d383cb,10490,bMe-Trp
8591ea97,10490,bMe-Trp
23f84081,10490,bMe-Trp
9dd951e8,10490,bMe-Trp
2b420e20,10490,bMe-Trp
f26a1b2e,10491,P.M00924.55
70471c6a,10492,P.M00535.10
8b8f1813,10492,P.M00535.10
368a9801,10493,P.3179.9
12956a7e,10493,P.3179.9
1ed83a59,10494,cid_5280720
73628cf6,10495,P.115.1
2a16d158,10495,P.115.1
59a066ca,10496,P.2899.31
5d63ae3e,10497,P.723.7
7bfc6d15,10498,P.763.6
3c196a2a,10499,S.1027.39
a98c5548,10499,S.1027.39
60444046,10500,P.2965.21
f527ce4d,10501,P.M00368.12
1337a4dc,10501,P.M00368.12
ef5baf79,10501,P.M00368.12
c9d0bb54,10502,S.827.9
eb5e589b,10503,S.659113.10
e348f38c,10504,P.M00087.19
b1e148c8,10505,P.1279.72
aacbf4ff,10505,P.1279.72
1ee763c9,10506,S.918.8
3a863cdb,10506,S.918.8
13debfd7,10506,S.918.8
c5d84714,10507,cid_29846
e0eab2fe,10508,S.1399.5
e987b142,10509,P.951.32
6b93fc30,10510,S.659117.40
af143959,10510,S.659117.40
4f709507,10510,S.659117.40
af60dd5e,10511,S.1807.9
5ed12b06,10512,P.2761.45
966bf138,10512,P.2761.45
0758814d,10513,P.M00786.35
48c1bf15,10513,P.M00786.35
3d2f776e,10514,P.654.6
6489e4cf,10514,P.654.6
03139901,10515,S.576.20
035bd078,10516,P.1291.6
3bca7964,10516,P.1291.6
e04008e7,10517,P.209.18
80866c82,10517,P.209.18
f6ab8fff,10518,P.M00925.36
9a567638,10519,P.3013.11
b2bcc4ac,10519,P.3013.11
d393d163,10520,P.527.6
c1813931,10521,P.2321.2
b605389c,10522,P.1533.1
c67980fc,10522,P.1533.1
fbf025ef,10523,P.724.2
b7353e4e,10524,P.M00928.3
0135b9d9,10524,P.M00928.3
29f6597d,10524,P.M00928.3
f348c206,10524,P.M00928.3
026df2c1,10524,P.M00928.3
67d916d7,10524,P.M00928.3
50050977,10524,P.M00928.3
31a8846f,10525,P.3075.6
2d16788a,10525,P.3075.6
b8c00135,10526,P.696.41
48166003,10527,P.76.4
18e925ee,10527,P.76.4
2a9842cc,10528,S.1776.4
6a11da8a,10529,S.836.14
c75e4600,10529,S.836.14
c9c5091e,10530,P.M00083.21
6a4014b3,10531,P.1099.6
9c135258,10532,P.1405.11
d0f2e402,10533,P.M00124.9
ccaaac58,10534,S.1874.47
fc4a3cec,10535,P.766.9
817577a8,10536,S.1617.27
0601d737,10537,P.1703.22
3000dde3,10537,P.1703.22
a2166142,10538,P.M00917.9
c72d8210,10538,P.M00917.9
c8a9aef1,10539,P.3028.4
beecd056,10539,P.3028.4
736ffdc7,10539,P.3028.4
8802aba2,10540,P.778.11
1084044a,10541,P.2401.4
b01d6625,10541,P.2401.4
372798e8,10542,P.1502.14
0b6a9d91,10542,P.1502.14
5aa482ba,10543,P.2534.4
ff417e72,10543,P.2534.4
e10eb2fd,10544,P.1710.5
e54d14eb,10544,P.1710.5
6563bbfd,10544,P.1710.5
46cfb31e,10545,P.2675.20
44727b63,10545,P.2675.20
31b7ab76,10546,P.1297.3
6fbd224e,10547,P.1859.7
98be5d32,10547,P.1859.7
b294df7c,10548,P.1279.81
03b59054,10548,P.1279.81
db9597d5,10549,P.2975.15
492aad55,10550,P.2336.107
bf32c89a,10551,S.1688.8
6d605e1f,10551,S.1688.8
59578f2b,10551,S.1688.8
94b247f7,10552,P.2922.267
06898175,10552,P.2922.267
d81e3861,10553,P.M00902.24
a7747891,10553,P.M00902.24
6d52c7dd,10553,P.M00902.24
8687116e,10553,P.M00902.24
0ca900e9,10554,P.M00087.47
9544962c,10554,P.M00087.47
db780f10,10555,Et-Nva
a2c30b28,10555,Et-Nva
a5ae24e1,10555,Et-Nva
f86a8c12,10555,Et-Nva
e4a2a2ef,10555,Et-Nva
1f1c0fbc,10555,Et-Nva
cd8b9528,10555,Et-Nva
756f189f,10555,Et-Nva
9991d43e,10555,Et-Nva
39610248,10555,Et-Nva
b89610b1,10555,Et-Nva
80196be3,10555,Et-Nva
2d59fb95,10555,Et-Nva
38acf76e,10555,Et-Nva
7c5171dd,10555,Et-Nva
9e5cf5a8,10555,Et-Nva
243db42e,10555,Et-Nva
3c5e722f,10555,Et-Nva
d66a0b4d,10555,Et-Nva
5118908e,10555,Et-Nva
75e7919f,10555,Et-Nva
33e8159d,10555,Et-Nva
1aaa7c37,10555,Et-Nva
06f0c297,10555,Et-Nva
6f0eca92,10555,Et-Nva
2a249271,10555,Et-Nva
cdf505de,10555,Et-Nva
0af55c9f,10555,Et-Nva
ecbd939b,10555,Et-Nva
4a83e1b8,10555,Et-Nva
21cab804,10555,Et-Nva
1f4a098e,10555,Et-Nva
2494c129,10555,Et-Nva
3e84fb8b,10555,Et-Nva
5d82d930,10556,P.1527.8
c5da2285,10556,P.1527.8
85d9bd72,10556,P.1527.8
3a261b11,10556,P.1527.8
4d2f0e42,10556,P.1527.8
693b4370,10556,P.1527.8
75640987,10556,P.1527.8
eedc239b,10556,P.1527.8
4e324770,10557,P.439.5
0238a8ed,10558,P.2707.7
089d6536,10558,P.2707.7
76567b79,10558,P.2707.7
c67984fb,10559,P.2965.37
bcc6e6ce,10560,P.766.7
9d5bc575,10560,P.766.7
17659413,10560,P.766.7
65d83e84,10561,P.2917.57
b737390f,10561,P.2917.57
9fd6a9b5,10562,P.M00929.35
4bf13448,10562,P.M00929.35
e46f4efe,10563,isoprene-20
03cef4d5,10563,isoprene-20
434009b8,10563,isoprene-20
d2a0174a,10563,isoprene-20
4fa426a6,10563,isoprene-20
9c47b2b0,10563,isoprene-20
eb8d7c45,10563,isoprene-20
65382a6c,10563,isoprene-20
5baf216e,10563,isoprene-20
a7c5cab0,10564,P.1582.4
f6af9c91,10565,P.M00777.19
94f4d7b3,10565,P.M00777.19
b52eaad4,10566,P.3005.25
3f99f583,10567,P.M00082.22
a2ddc912,10568,P.M00868.8
2162399d,10569,P.2053.11
1de73b0b,10569,P.2053.11
ae0505e9,10570,P.2993.94
8b24a5b3,10570,P.2993.94
fdfca3ab,10570,P.2993.94
522a19d8,10571,P.M00107.8
732e16e0,10571,P.M00107.8
4962ff6f,10571,P.M00107.8
3a25d691,10571,P.M00107.8
9555d65a,10571,P.M00107.8
2390763d,10571,P.M00107.8
3b43adf7,10571,P.M00107.8
cc084fd3,10571,P.M00107.8
b5eee63d,10572,P.1751.7
df69ec7d,10572,P.1751.7
c2425ec7,10573,P.732.2
d95cc2f8,10574,P.2761.38
c40e5c70,10575,P.M00843.8
4e26fa22,10576,P.1618.1
cb4747fe,10577,6OHisoquicarb
df639295,10577,6OHisoquicarb
c6625852,10577,6OHisoquicarb
caf1b911,10577,6OHisoquicarb
9dd8145d,10577,6OHisoquicarb
76a36021,10577,6OHisoquicarb
09237175,10577,6OHisoquicarb
9f4696fd,10577,6OHisoquicarb
97c94be3,10577,6OHisoquicarb
030d8aa0,10577,6OHisoquicarb
e38270aa,10577,6OHisoquicarb
87a17ad7,10578,P.505.12
619d552a,10578,P.505.12
0f23047b,10578,P.505.12
82223c7b,10579,P.1699.6
35fa3dc9,10580,3-OH-Pip
f81d03df,10580,3-OH-Pip
578f2b72,10580,3-OH-Pip
6c79dc76,10580,3-OH-Pip
d0e06217,10580,3-OH-Pip
9fca2bd5,10580,3-OH-Pip
dd8b019a,10580,3-OH-Pip
e29e5919,10580,3-OH-Pip
9017d1e4,10580,3-OH-Pip
7e3c0ad4,10580,3-OH-Pip
f2243e79,10580,3-OH-Pip
1f0c5a5e,10580,3-OH-Pip
6e602aa4,10580,3-OH-Pip
a31870bc,10580,3-OH-Pip
4cd2064c,10580,3-OH-Pip
a5b50ff7,10580,3-OH-Pip
ce1f5042,10580,3-OH-Pip
cd15a571,10580,3-OH-Pip
908a0a95,10580,3-OH-Pip
fa6c900f,10580,3-OH-Pip
95597fb2,10580,3-OH-Pip
cbb04c6a,10580,3-OH-Pip
04433faa,10580,3-OH-Pip
32618b59,10580,3-OH-Pip
513c5e63,10580,3-OH-Pip
479fbf9c,10580,3-OH-Pip
8b662ad3,10580,3-OH-Pip
8d4dcc87,10580,3-OH-Pip
a5cdf8a0,10581,P.342.5
ac8bfaf9,10582,P.M00854.8
78bb1185,10582,P.M00854.8
42f434df,10583,P.M00138.3
18c6b615,10583,P.M00138.3
911f65c9,10583,P.M00138.3
db4605b3,10583,P.M00138.3
f5624dd4,10583,P.M00138.3
1d02440f,10583,P.M00138.3
4dbde983,10583,P.M00138.3
66804b3e,10583,P.M00138.3
65a0b75c,10583,P.M00138.3
8f3fdc67,10583,P.M00138.3
e9050b24,10584,P.M00608.15
b4023c53,10585,P.157.1
e575169d,10586,P.2553.6
7c0ad7b1,10586,P.2553.6
a8639727,10587,P.3087.43
7298156c,10588,P.57.6
8e0e485b,10588,P.57.6
336be1a2,10589,P.M00932.29
0e2a9f6f,10590,S.1807.18
426e1760,10591,P.1497.37
139513c8,10592,S.1516.61
429be41b,10593,P.2909.21
5adf57ca,10594,P.3034.25
6af3c440,10595,P.3067.1
c007b4d8,10596,P.2801.5
4a01428a,10597,cid_5283081
121aeae2,10598,P.3062.7
859b2047,10599,P.2092.7
9a15af93,10599,P.2092.7
1257f6eb,10600,P.267.7
49fe064a,10601,P.1261.13
5cfe21d5,10602,P.1728.1
8eb4a011,10602,P.1728.1
43d4804e,10603,P.923.20
6ae243a0,10603,P.923.20
11f070b8,10604,P.2723.2
4f7a1281,10604,P.2723.2
75c57304,10604,P.2723.2
2d1a0bbc,10605,P.2649.3
f61f09ef,10606,P.954.13
55f12bab,10607,P.977.5
216a5847,10607,P.977.5
016e14a0,10608,P.987.33
b5323ab5,10609,P.705.1
6fe310c3,10610,P.2448.46
2023f035,10610,P.2448.46
f3ef9351,10611,P.2336.2
6142a3aa,10612,S.659170.16
c37ad279,10612,S.659170.16
4bbb738b,10613,S.1372.46
42337ff6,10613,S.1372.46
76283d50,10613,S.1372.46
9c22371e,10614,P.M00568.1
d597fb4b,10614,P.M00568.1
eccf1421,10615,P.3050.100
bd0d42e8,10615,P.3050.100
a3965b56,10616,P.3146.4
c0cba046,10617,S.659144.4
683e09bb,10618,P.M00889.29
580ddf4d,10619,P.1584.3
ff5309dc,10620,S.1411.25
e3856f33,10620,S.1411.25
0423bd5e,10621,PAA
23f56bfb,10621,PAA
9af7286f,10622,P.654.5
b88a3880,10622,P.654.5
2b74fd79,10623,P.M00814.32
4c4236c1,10623,P.M00814.32
969c4738,10624,cid_42607303
f712cc59,10625,S.1617.6
a7a28a5c,10625,S.1617.6
9ff0386b,10626,P.M00832.1
e025064b,10627,S.700.30
dbd0d65e,10627,S.700.30
643f010f,10628,P.1557.14
6ce6ab4c,10629,P.516.14
37247a30,10629,P.516.14
f04d9cf5,10630,P.3068.29
8d00347d,10630,P.3068.29
3830c372,10631,S.576.10
a8a2a752,10632,P.625.19
b1c4baab,10632,P.625.19
8d84ae2d,10633,P.3122.29
21098a35,10634,P.M00085.31
63f191a5,10635,P.778.31
8492d0d0,10636,P.3042.1
09ea0753,10637,P.M00914.32
7df4bdf2,10637,P.M00914.32
d693f86a,10638,S.1776.49
35b9fb36,10639,P.3068.122
f6edf21d,10640,P.3148.4
ac84accd,10641,S.1343.3
4671a8b0,10641,S.1343.3
d3e88b29,10642,S.1930.23
0734e80d,10643,S.1628.121
15fed0f0,10644,P.1609.10
1b1673a9,10645,S.1019.21
40315400,10646,P.M00577.12
54663004,10646,P.M00577.12
e73eebbd,10647,P.538.4
7fdda3cf,10648,P.1578.14
c6c833af,10649,P.446.4
738badbc,10649,P.446.4
a3fc0eae,10649,P.446.4
9956c3f4,10650,P.3.6
5db0ec48,10651,P.1550.1
17652cd0,10652,S.1330.6
7a590792,10653,P.861.7
f32b8c14,10654,S.659041.9
236683a3,10654,S.659041.9
631efabf,10655,S.1541.4
a9054919,10655,S.1541.4
6b1da632,10656,P.3064.24
d3e34b2a,10656,P.3064.24
a13ef41e,10657,S.626.61
2f347ddd,10658,P.M00112.8
a5b454d3,10659,P.1364.4
a2019ab4,10660,P.1794.6
36a0e0f0,10660,P.1794.6
803751c5,10661,P.654.4
4b179333,10662,C13:2(t4.t6)-OH(2.3)
51195303,10663,P.M00096.6
fef0be76,10663,P.M00096.6
09239a86,10663,P.M00096.6
2dc6bcb3,10664,P.682.14
61a4840e,10665,S.1242.46
f947eaee,10666,P.937.4
d5890221,10666,P.937.4
aae1994f,10667,P.2905.23
d59967f2,10668,P.3059.22
8899f6b2,10668,P.3059.22
d856738a,10669,P.805.23
0052aeca,10669,P.805.23
a50dfd81,10670,S.659091_E.5
1c3e821f,10671,P.2144.35
636cb2ee,10672,S.1980.12
92c01422,10672,S.1980.12
217455b1,10673,P.1823.5
1f9ba13a,10674,P.3009.64
3d41cd5e,10674,P.3009.64
be30a193,10674,P.3009.64
62154127,10675,P.3041.3
8d78093e,10676,P.2747.48
e95fe359,10676,P.2747.48
eb85a4b2,10677,P.1275.6
18290b4b,10677,P.1275.6
0848716a,10678,P.2449.2
33ced72d,10679,P.2362.13
f7c9d087,10680,P.2362.32
800c3e86,10681,P.2341.4
03840cab,10682,P.1964.7
0f701070,10683,P.2098.1
96424e5b,10684,P.1625.6
8f83daa8,10684,P.1625.6
ae9eef0c,10685,P.M00551.6
669efcc2,10686,P.529.48
c6c5b2e8,10686,P.529.48
5253ef7a,10686,P.529.48
10a75ba0,10687,S.659155.8
f42dcb79,10688,S.659036.22
26308520,10688,S.659036.22
17d81d28,10689,S.1015.15
421005ad,10689,S.1015.15
84c6969c,10690,P.1425.1
5e9643d4,10691,cid_14490
a4c20e9e,10692,P.1983.5
85ab722f,10693,P.M00015.12
3ed2e30e,10694,P.M00834.8
d16b0173,10694,P.M00834.8
8815b151,10695,cid_9561835
0739e966,10696,P.999.11
75703713,10697,P.1686.8
57f87f00,10697,P.1686.8
629b0117,10697,P.1686.8
5bfb68fe,10698,S.659095.74
40491479,10699,P.652.11
0ee30da6,10700,P.2809.6
9545af34,10701,S.1409.6
8b24c14c,10701,S.1409.6
dab761bb,10702,4-O-methyl-L-noviose
1560d111,10702,4-O-methyl-L-noviose
cc12fc8b,10703,P.2281.30
4bdd21e2,10704,P.2774.5
97484ac5,10705,P.M00928.14
81fd80da,10705,P.M00928.14
359ca445,10705,P.M00928.14
ca6a0e38,10705,P.M00928.14
d6c89fc0,10705,P.M00928.14
b8c1acbd,10706,P.781.19
b56f689b,10707,P.M00567.26
8d69704d,10707,P.M00567.26
e3499ddc,10708,S.1865.4
4b8ad5bf,10709,P.2922.64
4572df7b,10709,P.2922.64
42dcf65f,10709,P.2922.64
a38c5221,10709,P.2922.64
48783cc0,10710,cid_5282985
692dfb9b,10711,P.2144.38
7774d0ec,10712,P.M00532.1
481b4dcf,10713,P.2909.40
ee0218c0,10714,S.1394.24
efba9bed,10715,5Cl-Trp
392477fe,10715,5Cl-Trp
87374a95,10715,5Cl-Trp
3036928f,10715,5Cl-Trp
3b7a6f12,10715,5Cl-Trp
a4fe16d5,10715,5Cl-Trp
8a850dd9,10715,5Cl-Trp
03ac2ed7,10715,5Cl-Trp
88b88360,10715,5Cl-Trp
2eb191f7,10715,5Cl-Trp
235d3f2d,10715,5Cl-Trp
a10f5139,10715,5Cl-Trp
d6d95490,10715,5Cl-Trp
f7c6ccd3,10715,5Cl-Trp
7e658c7e,10715,5Cl-Trp
1f3329af,10715,5Cl-Trp
f8b24d6d,10715,5Cl-Trp
c648cb8a,10715,5Cl-Trp
1ae93a26,10715,5Cl-Trp
5c5023de,10715,5Cl-Trp
12ec3d64,10715,5Cl-Trp
3be2853b,10715,5Cl-Trp
83147a91,10715,5Cl-Trp
98bdda17,10715,5Cl-Trp
2b47881c,10715,5Cl-Trp
7b328359,10715,5Cl-Trp
18dbc6f3,10715,5Cl-Trp
d634e797,10715,5Cl-Trp
2421acf6,10715,5Cl-Trp
c0be6560,10715,5Cl-Trp
0553754f,10715,5Cl-Trp
8bf52648,10715,5Cl-Trp
eb0f2eea,10715,5Cl-Trp
d53149b1,10715,5Cl-Trp
1741e2a9,10716,P.1592.7
09f459f8,10717,P.2404.1
5d1a7d9a,10718,P.M00915.1
6a4505e1,10719,S.1007.18
f9ebb4f1,10719,S.1007.18
4c01d782,10720,P.3191.8
1aff0095,10720,P.3191.8
8ce7f72c,10721,P.527.5
2dbcf36c,10721,P.527.5
e00e7b8e,10722,P.3006.16
07441bf1,10723,P.98.8
283f88a4,10724,cid_548221
f7c5cdce,10725,P.2276.11
3124768f,10726,Tamb
2f248b20,10726,Tamb
890c7c5e,10726,Tamb
4cc4eeb7,10726,Tamb
d476f1e4,10726,Tamb
247c045c,10726,Tamb
ae89f22e,10726,Tamb
73081f8f,10726,Tamb
8747693d,10726,Tamb
8079138b,10726,Tamb
25e2ed34,10726,Tamb
c91ef344,10726,Tamb
3fe46935,10726,Tamb
76880e68,10726,Tamb
7122f5a5,10726,Tamb
9f84a1c1,10726,Tamb
7da042fa,10726,Tamb
72920881,10726,Tamb
e9eae857,10726,Tamb
ecde84b7,10726,Tamb
6491a901,10726,Tamb
a337baec,10726,Tamb
6af54e4d,10726,Tamb
437140a6,10726,Tamb
b4009113,10726,Tamb
69d5e4d7,10726,Tamb
febfae75,10726,Tamb
7c4d09ee,10726,Tamb
f24b3fce,10726,Tamb
7e22cac4,10726,Tamb
ea70e9e4,10726,Tamb
9fac252b,10726,Tamb
6fbc0266,10726,Tamb
13cfde20,10726,Tamb
ece7c4d5,10727,2EtButMal-DH
2c5dda52,10727,2EtButMal-DH
fa5deb4d,10727,2EtButMal-DH
a7a02dbe,10727,2EtButMal-DH
d678d578,10727,2EtButMal-DH
b5fca98f,10727,2EtButMal-DH
f65058a0,10727,2EtButMal-DH
51e2c5c1,10727,2EtButMal-DH
e5df33eb,10727,2EtButMal-DH
c7412b23,10727,2EtButMal-DH
2cc2764e,10727,2EtButMal-DH
5174a578,10727,2EtButMal-DH
72dfe589,10727,2EtButMal-DH
87ef80b1,10727,2EtButMal-DH
e8759eb5,10727,2EtButMal-DH
8082fb2c,10727,2EtButMal-DH
8cfb934d,10727,2EtButMal-DH
850318c4,10727,2EtButMal-DH
c7337413,10727,2EtButMal-DH
441690bc,10727,2EtButMal-DH
c436c4c4,10727,2EtButMal-DH
4469a17e,10727,2EtButMal-DH
2e72827c,10727,2EtButMal-DH
9b3e7834,10728,P.922.3
0280539c,10729,S.1879.6
94c3dbe3,10729,S.1879.6
580961bc,10730,4Pe-Pro
0faddf5a,10730,4Pe-Pro
32c30081,10730,4Pe-Pro
6984444d,10730,4Pe-Pro
06073094,10730,4Pe-Pro
28959689,10730,4Pe-Pro
36250324,10730,4Pe-Pro
fe6961b8,10730,4Pe-Pro
c8235672,10730,4Pe-Pro
7df271aa,10730,4Pe-Pro
7f1eefe8,10730,4Pe-Pro
48acad55,10730,4Pe-Pro
fc7c24da,10730,4Pe-Pro
f83c3b7c,10730,4Pe-Pro
e5d0be7c,10730,4Pe-Pro
9762bae4,10730,4Pe-Pro
64a966e9,10730,4Pe-Pro
b9eb0159,10730,4Pe-Pro
4807f697,10730,4Pe-Pro
ee571967,10730,4Pe-Pro
31faa488,10730,4Pe-Pro
ec3b83e6,10730,4Pe-Pro
926662ef,10730,4Pe-Pro
ff37a49e,10730,4Pe-Pro
9ba1aec5,10730,4Pe-Pro
c1bf1b33,10730,4Pe-Pro
f681c360,10730,4Pe-Pro
c5681f14,10730,4Pe-Pro
d342f5d7,10731,P.2768.11
9849494b,10732,P.2099.1
bbaa1462,10733,P.M00530.16
0c2cb360,10733,P.M00530.16
9382194f,10733,P.M00530.16
2a8cb020,10734,P.434.6
bf10958c,10735,P.2610.51
9c09928b,10735,P.2610.51
c8d8a9d8,10736,P.1403.17
74178a69,10737,S.582.2
0ce2716e,10738,P.2654.17
2172633b,10738,P.2654.17
32426278,10739,P.M00113.44
380bbf07,10740,P.367.6
22704d09,10741,P.2289.21
5e5cb910,10741,P.2289.21
6131a8d0,10742,P.2289.27
20c43598,10743,P.2525.5
195871b5,10743,P.2525.5
4ea875b9,10743,P.2525.5
494cecf6,10743,P.2525.5
2636e0fc,10744,P.2027.4
97900740,10744,P.2027.4
827ff42a,10745,P.105.12
2ede5321,10745,P.105.12
00e29ae1,10746,P.2008.22
9ded3e2d,10746,P.2008.22
83d3d713,10746,P.2008.22
adcf288a,10747,P.3009.81
9c2195f0,10747,P.3009.81
c2f6bbb2,10747,P.3009.81
b6d9f3fb,10748,P.1884.6
f92f250c,10748,P.1884.6
b04323cb,10749,P.1682.10
6e187656,10750,P.1337.27
76d20082,10750,P.1337.27
7f338f25,10751,P.3018.57
f24787a6,10751,P.3018.57
cb1d45db,10751,P.3018.57
b20096f4,10752,P.2683.9
e083a334,10752,P.2683.9
e933b161,10752,P.2683.9
0ab01be4,10753,P.2362.18
af23af80,10754,P.3015.49
d027b51f,10754,P.3015.49
70a44591,10755,P.2771.18
b324441e,10755,P.2771.18
83231bed,10756,P.2336.216
792171d2,10757,S.1621.14
2a4ff78d,10757,S.1621.14
7a14ec24,10757,S.1621.14
00ca6ade,10758,cid_5283005
03f0990c,10759,P.798.3
0bf740c0,10759,P.798.3
683c6419,10759,P.798.3
7e2241eb,10759,P.798.3
ffaa615a,10759,P.798.3
49d20cde,10760,P.M00889.1
284029af,10761,S.931.14
b414f6c4,10762,P.655.3
e7d44ed8,10762,P.655.3
a1503e90,10763,P.2917.13
0655b135,10764,P.M00126.37
3165c7cb,10764,P.M00126.37
50932be1,10765,cid_6443974
4043c342,10766,cid_6368126
8ba5b318,10767,S.964.48
e8fb1e7b,10767,S.964.48
e13cd2e2,10768,P.975.5
d58a6a8b,10768,P.975.5
c617db4e,10768,P.975.5
8b13a923,10769,P.210.18
ed6c79ae,10770,P.2206.2
94d1f7d0,10771,P.1273.14
4aacd206,10771,P.1273.14
b73e0841,10772,P.1585.3
aabf395b,10772,P.1585.3
bb0cc77b,10773,S.1411.8
75d847e9,10773,S.1411.8
d437fb56,10774,P.3050.75
e2eb363d,10774,P.3050.75
6f512251,10774,P.3050.75
69178f9a,10775,P.2917.75
54e4b738,10775,P.2917.75
d18a9ae9,10776,P.2056.5
136dfecc,10776,P.2056.5
3ee4f7a3,10776,P.2056.5
738a68e1,10777,P.M00083.50
66c83d54,10778,P.2548.1
b4b99234,10779,P.328.3
1f971ae4,10780,P.3009.33
4999c4b8,10781,P.2798.4
14f4c7be,10782,S.925.38
8a487d4f,10782,S.925.38
2a66600b,10782,S.925.38
831e3cec,10783,P.3051.9
a44f55c8,10783,P.3051.9
1ab70558,10784,P.451.2
35813d19,10785,P.M00880.13
323a24c7,10786,P.3049.24
92ce7736,10787,iC16:0-OH(3)
0830e3b9,10788,P.1676.16
d10aca53,10788,P.1676.16
933d2ec6,10789,P.2090.1
2d0f5316,10789,P.2090.1
4523bb67,10789,P.2090.1
22de6e70,10790,P.2610.2
31ed017e,10791,P.M00878.2
cf4d2b74,10792,P.3022.74
104b4e3d,10793,P.M00862.12
7895d78e,10793,P.M00862.12
268f146f,10794,P.834.3
20240b05,10794,P.834.3
e597e93d,10795,P.3140.71
0628c2a6,10796,P.934.9
e127c771,10796,P.934.9
b3f30f51,10797,P.2989.78
828a0bf5,10797,P.2989.78
e241e8f9,10798,P.M00539.12
a278db3b,10799,cid_128458
accc36c8,10800,P.1824.10
e83afaaa,10801,P.M00918.15
b835756c,10802,P.84.3
996ef21b,10803,P.2278.2
792dbdcd,10803,P.2278.2
7cc9a43b,10804,P.2830.16
47940069,10804,P.2830.16
cc076a97,10805,P.2980.58
36ae4423,10805,P.2980.58
f022e8d5,10806,P.2250.11
4a503ad7,10806,P.2250.11
5960a3ae,10807,P.1028.27
31b96d8b,10808,P.953.1
c3467f6d,10808,P.953.1
906cc8b8,10808,P.953.1
73086806,10809,P.2486.9
bdb3beb3,10809,P.2486.9
2036b72f,10810,P.2719.8
74e7d622,10810,P.2719.8
b4dc2394,10810,P.2719.8
497a62d2,10810,P.2719.8
a7ab1a61,10811,P.320.4
b8c327b9,10812,P.1443.32
a2d820c2,10813,P.327.11
074e53d0,10814,P.112.7
e22f43fa,10814,P.112.7
e02d0ba1,10815,P.2130.2
2033c716,10816,P.968.31
7ae215b6,10816,P.968.31
c5809e69,10817,P.2336.87
c5389111,10818,P.2336.332
c791f1dc,10819,S.1837.15
a42e9d98,10819,S.1837.15
a0dc1b45,10819,S.1837.15
c3c5eb79,10820,S.659146.11
c8a4fc18,10820,S.659146.11
9bacb6ec,10821,S.659102_B.85
4a2217bb,10822,S.1541.35
ec41adfd,10822,S.1541.35
147e672f,10823,S.659041.52
3315f0f6,10823,S.659041.52
c2e1959c,10823,S.659041.52
c555c972,10823,S.659041.52
53addb0b,10824,P.M00761.12
cbab908e,10825,P.3020.51
f532680f,10825,P.3020.51
689998f1,10826,P.1443.89
cc8f308a,10827,P.2026.5
81001617,10828,cid_189016
318779b2,10829,S.1347.42
36a484e0,10830,cid_5280388
29d254bb,10831,iC17:0-NH2(3)
cddb9065,10832,cid_10541544
485706a5,10833,P.M00912.18
f664246b,10833,P.M00912.18
2de8c582,10834,P.M00122.9
36dc0674,10835,P.M00622.9
c9221d48,10835,P.M00622.9
3d9ae59b,10836,P.809.15
8c7751b9,10836,P.809.15
3ce3af83,10837,P.1751.1
c412292b,10837,P.1751.1
1a841132,10838,P.2504.20
a9eb0677,10838,P.2504.20
a82034d4,10839,S.659086.19
a92b0e38,10840,OH-Glu
2698679f,10840,OH-Glu
5df95023,10840,OH-Glu
f6f809ab,10840,OH-Glu
a67df48d,10840,OH-Glu
d766466f,10840,OH-Glu
330d33d5,10840,OH-Glu
e09b9c2a,10840,OH-Glu
accba174,10840,OH-Glu
4a61f477,10840,OH-Glu
c8b3477f,10840,OH-Glu
afc2890c,10840,OH-Glu
71d164ca,10840,OH-Glu
5f874341,10840,OH-Glu
9f5ce8cf,10840,OH-Glu
4ba79d2b,10840,OH-Glu
e0214827,10840,OH-Glu
e46db746,10840,OH-Glu
a32dc5e3,10840,OH-Glu
f1b243a1,10840,OH-Glu
20a18dde,10840,OH-Glu
22458e7e,10840,OH-Glu
5907e430,10840,OH-Glu
4ce7c2cc,10840,OH-Glu
a7dfa13c,10840,OH-Glu
fcf581f7,10840,OH-Glu
ce218823,10840,OH-Glu
6bdc3028,10840,OH-Glu
82ed6ebc,10840,OH-Glu
62876c9a,10840,OH-Glu
ec96bfeb,10840,OH-Glu
d0e53a38,10840,OH-Glu
a3c62ce3,10840,OH-Glu
