metabolite_id,smiles,chemotype
49818,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,TypeIIPolyketide
49824,CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TypeIPolyketide
49825,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TypeIPolyketide
49826,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,TypeIPolyketide
49827,CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,TypeIPolyketide
49828,CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,TypeIPolyketide
49829,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,TypeIPolyketide
49847,COc1cc(C(=O)C(CO)Oc2ccccc2OC)ccc1O,TypeIIPolyketide
49900,CC1(C)C[C@@H](O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,Terpene
49901,CC1(C)C[C@@H](O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,Terpene
49902,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,Terpene
49903,CC1(C)C[C@@H](O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,Terpene
49904,CC1(C)C[C@@H](O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,Terpene
49906,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)C[C@@H](O)[C@]7(C)CC[C@]56C)[C@@]4(C)CO)OC(C(=O)O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,Terpene
49910,C[C@@H]1N=c2[nH]c(N)nc(=O)c2=NC1[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO)cc1,Alkaloid
49935,CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Terpene
49941,COc1cc(O[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)ccc1O,TypeIIPolyketide
49952,NCCCCN(O)C(=O)CCC(=O)NCCCCN(O)C(=O)CCC(=O)O,NRPS-IndependentSiderophore
49963,C=C1CCC(C/C=C(\C)CO)C(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1C(=C)CCC(C/C=C(\C)CO)C1(C)C,Terpene
49964,C=C1CC[C@H](C/C=C(\C)CO)C(C)(C)[C@@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@@H]1C(=C)CC[C@H](C/C=C(\C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1(C)C,Terpene
49965,C=C1CCC(C/C=C(\C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1C(=C)CCC(C/C=C(\C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1(C)C,Terpene
49997,O=c1ccc2ccccc2o1,Alkaloid
50023,CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OS(=O)(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O,Aminoglycoside
50058,C[S+](CCCN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,Nucleoside
50069,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O,Nucleoside
50072,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,Nucleoside
50076,CCCCCc1cc2c(c(O)c1C(=O)O)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2,Terpene
50079,CCCCCc1cc(C)c2c(c1)OC(C)(C)C1CC=C(C)CC21,Terpene
50081,CC(=O)CCC(C=O)c1c(O)cc2c(O)c3cc(O)cc(O)c3c(O)c2c1O,TypeIIPolyketide
50082,CC(=O)OCCc1c(O)oc2cc3c(O)c4cc(O)cc(O)c4c(O)c3c(O)c12,TypeIIPolyketide
50083,O=CC(=CCO)c1c(O)cc2c(O)c3cc(O)cc(O)c3c(O)c2c1O,TypeIIPolyketide
50085,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@]2(O)CCO[C@]2(O)O1,TypeIIPolyketide
50116,CC(C)C(C)CCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,Terpene
50135,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,TypeIIPolyketide
50136,COc1c(O)c(C=O)c2c(O)c(-c3c(O)cc4c(C=O)c(O)c(OC)c(C(C)C)c4c3C)c(C)cc2c1C(C)C,TypeIIPolyketide
50141,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,Terpene
50142,CC(=O)C=CC1=C(C)CCCC1(C)C,Terpene
50145,CO[C@H]1C[C@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](O)C(C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2C)O[C@@H](C)[C@@H]1O,TypeIPolyketide
50182,CC1NC(=O)C(NC(=O)c2cnc3ccccc3n2)COC(=O)C(C(C)C)N(C)C(=O)C(CS)N(C)C(=O)C(C)NC(=O)C(NC(=O)c2cnc3ccccc3n2)COC(=O)C(C(C)C)N(C)C(=O)C(CS)N(C)C1=O,NonRibosomalPeptide
50187,O=C(O)c1cnc2ccccc2n1,Alkaloid
50189,CSC1SCC2C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c3cnc4ccccc4n3)C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c1cnc3ccccc3n1)C(=O)NC(C)C(=O)N2C,NonRibosomalPeptide
50193,CC(C)=CCc1c(O)ccc2c3c([nH]c12)C(C)(C)[C@@H]1CC24CCCN2C(=O)C1(C3)NC4=O,Alkaloid
50195,C=CC(C)(C)c1[nH]c2cc(O)ccc2c1CC1NC(=O)C2CCCN2C1=O,Alkaloid
50196,CC1(C)C=Cc2c(ccc3c4c([nH]c23)C(C)(C)[C@@H]2CC35CCCN3C(=O)C2(C4)NC5=O)O1,Alkaloid
50208,CC(=O)OC1CC(C)CCC1C(C)C,TypeIPolyketide
50238,C[C@H](CO)CCNc1ncnc2[nH]cnc12,Nucleoside
50240,c1ccc(CNc2ncnc3[nH]cnc23)cc1,Alkaloid
50256,Nc1c(O)c2ccc(O)cc2oc1=O,Alkaloid
50274,Cc1ncc(C[n+]2ccccc2)c(N)n1,Alkaloid
50305,COc1cc(C=CC(=O)OCC[N+](C)(C)C)cc(OC)c1O,TypeIPolyketide
50308,COc1cc(C=CC(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)C=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O,TypeIIPolyketide
50309,COc1cc(C=CC(=O)OC(CC(=O)O)C(=O)O)cc(OC)c1O,TypeIPolyketide
50311,N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)OC(C=O)[C@@H](O)[C@@H]1O,Aminoglycoside
50312,NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C(O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,Aminoglycoside
50316,CC(/C=C/C=C(C)/C=C/c1ccc(C)c(C)c1C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\c1ccc(CO)c(C)c1C,Alkaloid
50319,CC(/C=C/C=C(C)/C=C/c1ccc(C(=O)O)c(C)c1C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\c1ccc(C(=O)O)c(C)c1C,TypeIIPolyketide
50320,CC1=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)=CC=CCC(=O)Nc2cc(O)c3c(c(O)c(C)c(O)c3c2O)C1=O,TypeIPolyketide
50321,C=C1C=C(C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)C=CC=CC(=O)Nc2cc(O)c3c(c(O)c(C)c(O)c3c2O)C1=O,TypeIPolyketide
50323,*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C(C)C(=O)CC(=O)C(C)C(O)c1cc(N)cc(O)c1)C(*)=O,NonRibosomalPeptide
50325,*NC(CO[PH](=O)(=O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)C=C(C)C(=O)c1c(O)c(C)c(O)c2c(O)c(N)cc(O)c12)C(*)=O,TypeIPolyketide
50326,C=c1c(O)c2c3c(O)c(C)c(O)c2c(O)c1=NC(=O)C=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)C=C(C)C3=O,TypeIPolyketide
50327,CC1=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)=CCC=CC(=O)Nc2cc(O)c3c(c(O)c(C)c(O)c3c2O)C1=O,TypeIPolyketide
50329,C=c1c(O)c2c3c(O)c(C)c(O)c2c(O)c1=NC(=O)C=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](O)C(CO)C=C(C)C3=O,TypeIIPolyketide
50330,C=c1c(O)c2c3c(O)c(C)c(O)c2c(O)c1=NC(=O)C=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)C(CO)C=C(C)C3=O,TypeIPolyketide
50332,CC1=CC(C)C(=O)c2c(O)c(C)c(O)c3c(O)c(cc(O)c23)NC(=O)C=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H]1O,TypeIPolyketide
50334,C=c1c(O)c2c3c(O)c(C)c(O)c2c(O)c1=NC(=O)C=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)C(CO)=CC(C)C3=O,TypeIPolyketide
50335,C=C1C=C(C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)=CCC=CC(=O)Nc2cc(O)c3c(c(O)c(C)cc3c2O)C1=O,TypeIPolyketide
50336,C=c1c(O)c2c3c(O)c(C)cc2c(O)c1=NC(=O)C=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)=CC(C)C3=O,TypeIPolyketide
50337,CC(=O)O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)=CC=CCC(=O)Nc2c(C)c(O)c3c4c(c(C)c(O)c3c2O)O[C@@](C)(O/C=C/[C@H](O)[C@H]1C)C4=O,TypeIPolyketide
50399,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,Terpene
50402,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,Terpene
50404,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(O)CCC2(C)C)C(C)(C)CCC1,Terpene
50405,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(O)CCC2(C)C)C(C)(C)CCC1O,Terpene
50406,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(O)CCC2(C)C)C(C)(C)CCC1=O,Terpene
50420,[*H]C(=O)CCC(NC(=O)c1ccc(N(C=O)C[C@H]2CN=C3N=C(N)NC(=O)[C@]3(O)N2)cc1)C(=O)O,Alkaloid
50437,CC1=CC[C@@H]2[C@H](C1)C2(C)C,Terpene
50442,CC(C)C1=CCC2C(=C1)CCC1C(C)(C=O)CCCC21C,Terpene
50444,O=C(C=Cc1ccc(O)cc1)c1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,TypeIIPolyketide
50445,O=C(C=Cc1ccc(O)c(O)c1)c1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,TypeIIPolyketide
50447,O=C(C=Cc1ccc(O)cc1)c1c(O)cc(O)cc1O,TypeIIPolyketide
50450,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)ccc21,TypeIIPolyketide
50451,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,TypeIIPolyketide
50452,O=C1C(=Cc2cc(O)c(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,TypeIIPolyketide
50453,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc21,TypeIIPolyketide
50480,CC1(C)CCC2(C)CC=C3C(C)(CCC4C3(C)CCC3C(C)(C)C(O)CCC43C)C2C1,Terpene
50481,CC1(C)CC[C@]2(C)CC[C@]3(C)C4=C(CC[C@@]3(C)[C@@H]2C1)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC4,Terpene
50482,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=C2C1)CC[C@@H]1[C@@]2(C)CC[C@H](O)C(C)(C)[C@@H]2CC[C@]13C,Terpene
50483,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC=C5[C@@H](CC[C@H](O)C5(C)C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,Terpene
50484,CC1(C)C=C2[C@@H]3CC[C@@H]4[C@](C)(CCC5C(C)(C)[C@H](O)CC[C@]54C)[C@@]3(C)CC[C@]2(C)CC1,Terpene
50514,CC1=CCC(=O)C(C)C[C@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)C(C)C(=O)C(C)C(=O)O[C@@H]1[C@@H](C)O,TypeIPolyketide
50518,CC1C[C@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)C(C)C(=O)C(C)C(=O)O[C@H]([C@@H](C)O)[C@@](C)(O)/C=C/C1=O,TypeIPolyketide
50564,C=CC(C)(C)[C@]1(CC2NC(=O)C3CCCN3C2=O)C(=O)Nc2c1ccc1c2C=CC(C)(C)O1,Terpene
50614,O=C1Cc2cccc3ccc(-c4ccccc4)c(c23)C1=O,Alkaloid
50619,COC1=Cc2cccc3ccc(-c4ccccc4)c(c23)C1=O,TypeIIPolyketide
50665,CCCCC/C=C\[C@@H](/C=C\CCCCCCCC(=O)O)OO,TypeIPolyketide
50668,CCCCC/C=C\C/C=C\[C@H](O)CC[C@@H](O)CCCC(=O)O,TypeIPolyketide
50671,CCCCCC(O)C(O)C/C=C\CCCCCCCC(=O)O,TypeIPolyketide
50687,C[C@H]1O[C@@H](n2cc(F)c(N)nc2=O)[C@H](O)[C@@H]1O,Nucleoside
50688,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,Nucleoside
50689,S=c1[nH]cnc2[nH]cnc12,Alkaloid
50692,CC(=O)NN,Phosphonate
50700,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,Nucleoside
50739,COc1cc(C(O)CN)ccc1O,TypeIPolyketide
50746,OCC(O)c1ccc(O)c(O)c1,TypeIPolyketide
50752,N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,Aminoglycoside
50753,N[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Aminoglycoside
50754,N[C@@H]1C[C@H](N)[C@@H](O)[C@H](O)[C@H]1O,Aminoglycoside
50755,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,Aminoglycoside
50756,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,Aminoglycoside
50760,N[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(C=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,Aminoglycoside
50761,NCC1OC(O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)C(=O)C(O)C1O,Aminoglycoside
50762,N[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2N)O[C@H](CO)[C@H]1O,Aminoglycoside
50788,[C-]#[N+]C(Cc1c[nH]c2ccccc12)C(=O)O,Alkaloid
50791,C/C=C/[C@@H]1C=C[C@@H]2C[C@H](C)CC[C@H]2[C@]1(C)C(=O)c1c(O)[nH]c(CO)c1O,TypeIPolyketide
50843,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Aminoglycoside
50850,*CC[C@@H](O)[C@@H](*)[C@H]1CC[C@@]2(O)C3=C(CC[C@]12C)[C@@]1(C)C[C@H](*)[C@H](O)CC1C(=O)C3,Terpene
50872,CC[C@H]1CC(C)C(=O)/C=C/C2(C)OC2[C@H](C)[C@@H](CC)OC(=O)C[C@@H](O)[C@H](C)[C@H]1O[C@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,TypeIPolyketide
50873,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCO)CC(C)C(=O)/C=C/C2(C)OC2[C@@H]1C,TypeIPolyketide
50877,CC[C@H]1CC(C)C(=O)C=CC(C)=CC(C)[C@@H](CC)OC(=O)C[C@@H](O)[C@H](C)[C@H]1O[C@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,TypeIPolyketide
50881,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)CC(C)C(=O)/C=C/C2(C)OC2[C@@H]1C,TypeIPolyketide
50952,*SC(=O)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(=O)CC(N)=O,TypeIIPolyketide
50953,*SC(=O)CC(=O)CC(=O)Cc1cccc(O)c1C(=O)CC(=O)CC(=O)CC(N)=O,TypeIIPolyketide
50954,*SC(=O)Cc1cc2cc3cccc(O)c3c(O)c2c(O)c1C(=O)CC(N)=O,TypeIIPolyketide
50955,Cc1c2c(c(O)c3c(O)cccc13)C(=O)[C@@]1(O)C(=O)C(C(N)=O)C(=O)C(=O)C1C2,TypeIIPolyketide
50956,Cc1c2c(c(O)c3c(O)cccc13)C(=O)[C@]1(O)C(=O)C(C(N)=O)C(=O)C(=O)C1C2,TypeIIPolyketide
50957,CN(C)C1C(=O)C(C(N)=O)C(=O)[C@]2(O)C(=O)C3=C(C[C@H]12)[C@@](C)(O)c1cccc(O)c1C3=O,TypeIIPolyketide
50959,*SC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(N)=O,TypeIIPolyketide
50960,CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3=C([C@H](O)[C@H]12)[C@@](C)(O)c1cccc(O)c1C3=O,TypeIIPolyketide
50961,CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,TypeIIPolyketide
50962,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3=C(C(O)C12)C(C)(O)c1cccc(O)c1C3=O,TypeIIPolyketide
50969,CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3(O)C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,TypeIIPolyketide
50999,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,TypeIIPolyketide
51000,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,TypeIIPolyketide
51003,COc1cc2[nH]cnc2cc1C,Alkaloid
51007,COc1cc(O)cc(C(=O)O)c1C(=O)c1c(O)cc(C)cc1O,TypeIIPolyketide
51008,O=c1[nH]c2cc(Cl)ccc2o1,Alkaloid
51012,O=C(O)c1cccc(C(O)O)n1,BetaLactam
51029,CC(C)=CCOC(C)(C)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)[C@]23O[C@@H]3[C@@H]1O,Terpene
51030,CC(C)=CCc1ccc2[nH]c3c(c2c1CC=C(C)C)C[C@@H]1CC[C@@]2(O)[C@@]45O[C@@H]4[C@H](O)[C@@H](C(C)(C)O)O[C@H]5CC[C@]2(C)[C@@]31C,Terpene
51032,CC(C)=CCc1ccc2[nH]c3c(c2c1CC=C(C)C)C[C@@H]1CC[C@@]2(O)[C@@]45O[C@@H]4[C@@H]4O[C@H](C=C(C)C)OC(C)(C)[C@H]4O[C@H]5CC[C@]2(C)[C@@]31C,Terpene
51035,CC(C)=CCOP(=O)(O)OP(=O)(O)O,Phenazine
51036,CC(C)=CCc1ccc2[nH]c3c(c2c1CC=C(C)C)C[C@@H]1CC[C@@]2(O)C45OC4C(O)[C@@H](C(C)(C)O)O[C@H]5CC[C@]2(C)[C@@]31C,Terpene
51038,CC(C)=CCc1ccc2[nH]c3c(c2c1CC=C(C)C)C[C@@H]1CC[C@@]2(O)C45OC4C4OC(C=C(C)C)OC(C)(C)[C@H]4O[C@H]5CC[C@]2(C)[C@@]31C,Terpene
51077,O=C(O)C[PH](=O)(=O)O,Phosphonate
51099,CC(O)C(O)C(O)C(O)C(=O)O,TypeIPolyketide
51125,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,Terpene
51153,COC1C(=O)C[C@@](O)(CO)C(=O)C1O,TypeIPolyketide
51159,C=C[C@H]1[C@H](O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2c1[nH]c1ccccc21,Alkaloid
51160,COC(=O)C1=CO[C@@H](C)C2=CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,Alkaloid
51161,C/C=C1\C2C[C@H]3[C@@H]4Nc5ccccc5[C@]45C[C@@H]([C@H]2[C@@H]5OC(C)=O)N3[C@@H]1O,Alkaloid
51163,C/C=C1/[C@@H](O)N2C3C[C@@H]1C1[C@@H](OC(C)=O)[C@@]4(C[C@@H]12)C3=Nc1ccccc14,TypeIIPolyketide
51164,C/C=C1/CN2[C@H]3C[C@H]1C(C=O)[C@@H]2Cc1c3[nH]c2ccccc12,Alkaloid
51165,C/C=C1/CN2C3CC1C1C2CC2(C3=Nc3ccccc32)C1OC(C)=O,TypeIIPolyketide
51166,CC[C@@H]1[C@H]2C[C@@H]3[C@H]4N(C)c5ccccc5[C@@]45C[C@H](C2[C@@H]5OC(C)=O)N3[C@H]1O,TypeIIPolyketide
51169,C/C=C1\[C@H]2CC3C4=Nc5ccccc5C45C[C@@H](C2[C@H]5OC(C)=O)N3[C@H]1O,TypeIIPolyketide
51170,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2c1[nH]c1ccccc21,Alkaloid
51175,CC[C@@H]1[C@H]2C[C@@H]3[C@H]4N(C)c5ccccc5[C@@]45C[C@H](C2[C@H]5O)N3[C@H]1O,Alkaloid
