mibig_id,metabolite_id,unit_id,family_id
BGC0002634,3212,1,31
BGC0002634,3212,2,142
BGC0002634,3212,3,142
BGC0002634,3212,4,65
BGC0002634,3212,5,-1
BGC0002634,3212,6,394
BGC0002634,3212,7,-1
BGC0002634,3212,8,227
BGC0002634,3212,9,227
BGC0002634,3212,10,549
BGC0001636,19209,1,531
BGC0001636,19209,2,-1
BGC0001636,19209,3,-1
BGC0001636,19209,4,-1
BGC0001636,19209,5,577
BGC0001636,19209,6,-1
BGC0001636,19209,7,-1
BGC0001636,19209,8,566
BGC0001636,19209,9,594
BGC0001636,19209,10,566
BGC0001636,19209,11,350
BGC0000177,25916,1,-1
BGC0000177,25916,2,66
BGC0000177,25916,3,132
BGC0000177,25916,4,242
BGC0000177,25916,5,132
BGC0000177,25916,6,-1
BGC0000177,25916,7,-1
BGC0000177,25916,8,241
BGC0000177,25916,9,132
BGC0000177,25916,10,80
BGC0001633,811,1,-1
BGC0001633,811,2,562
BGC0001633,811,3,377
BGC0001633,811,4,-1
BGC0001633,811,5,-1
BGC0001633,811,6,-1
BGC0001633,811,7,-1
BGC0000209,1251,1,12
BGC0000209,1251,2,-1
BGC0000209,1251,3,502
BGC0000209,1251,4,282
BGC0000209,1251,5,-1
BGC0000209,1251,6,508
BGC0000209,1251,7,253
BGC0000209,1251,8,390
BGC0000209,1251,9,508
BGC0000209,1251,10,-1
BGC0000209,1251,11,254
BGC0000209,1251,12,-1
BGC0001653,770,1,52
BGC0001653,770,2,180
BGC0001653,770,3,180
BGC0001653,770,4,-1
BGC0001653,770,5,-1
BGC0001653,770,6,227
BGC0001653,770,7,227
BGC0001653,770,8,-1
BGC0001653,770,9,-1
BGC0001653,770,10,-1
BGC0001695,14549,1,-1
BGC0001695,14549,2,226
BGC0001695,14549,3,226
BGC0001695,14549,4,50
BGC0001695,14549,5,226
BGC0001695,14549,6,146
BGC0001919,14549,1,-1
BGC0001919,14549,2,226
BGC0001919,14549,3,226
BGC0001919,14549,4,50
BGC0001919,14549,5,226
BGC0001919,14549,6,146
BGC0001645,790,1,364
BGC0001645,790,2,-1
BGC0001645,790,3,564
BGC0001645,790,4,722
BGC0001645,790,5,722
BGC0001645,790,6,683
BGC0001645,790,7,722
BGC0001645,790,8,327
BGC0001645,790,9,421
BGC0001645,790,10,421
BGC0001645,790,11,421
BGC0001645,790,12,421
BGC0001645,790,13,364
BGC0001645,790,14,440
BGC0001645,790,15,440
BGC0001645,790,16,513
BGC0001675,699,1,238
BGC0001675,699,2,238
BGC0001675,699,3,257
BGC0000214,9221,1,705
BGC0000214,9221,2,338
BGC0000214,9221,3,413
BGC0000214,9221,4,734
BGC0000214,9221,5,734
BGC0000650,9221,1,705
BGC0000650,9221,2,338
BGC0000650,9221,3,413
BGC0000650,9221,4,734
BGC0000650,9221,5,734
BGC0000182,15383,1,17
BGC0001640,19197,1,489
BGC0001640,19197,2,83
BGC0001640,19197,3,67
BGC0001640,19197,4,145
BGC0001640,19197,5,145
BGC0001640,19197,6,64
BGC0001640,19197,7,401
BGC0001640,19197,8,401
BGC0001640,19197,9,-1
BGC0001640,19197,10,155
BGC0001640,19197,11,367
BGC0001640,19197,12,619
BGC0001640,19197,13,619
BGC0001640,19197,14,-1
BGC0001640,19197,15,367
BGC0001640,19197,16,367
BGC0001640,19197,17,-1
BGC0001640,19197,18,454
BGC0001640,19197,19,367
BGC0000175,26655,1,264
BGC0000175,26655,2,17
BGC0000175,26655,3,230
BGC0000175,26655,4,230
BGC0000175,26655,5,230
BGC0000178,24780,1,127
BGC0000178,24780,2,294
BGC0000178,24780,3,-1
BGC0000178,24780,4,369
BGC0000178,24780,5,-1
BGC0000178,24780,6,201
BGC0000178,24780,7,-1
BGC0000178,24780,8,201
BGC0000178,24780,9,292
BGC0000178,24780,10,237
BGC0000178,24780,11,227
BGC0000178,24780,12,-1
BGC0000178,24780,13,241
BGC0000178,24780,14,227
BGC0000178,24780,15,-1
BGC0000178,24780,16,-1
BGC0000202,34184,1,321
BGC0000202,34184,2,502
BGC0000202,34184,3,413
BGC0000202,34184,4,-1
BGC0001650,18018,1,131
BGC0001708,14057,1,-1
BGC0001708,14057,2,292
BGC0001708,14057,3,292
BGC0001708,14057,4,292
BGC0001708,14057,5,292
BGC0001708,14057,6,53
BGC0001708,14057,7,242
BGC0001708,14057,8,497
BGC0001708,14057,9,17
BGC0001708,14057,10,44
BGC0000165,37964,1,-1
BGC0000165,37964,2,237
BGC0000165,37964,3,227
BGC0000165,37964,4,-1
BGC0000165,37964,5,-1
BGC0000165,37964,6,-1
BGC0000165,37964,7,538
BGC0000165,37964,8,249
BGC0000165,37964,9,249
BGC0000165,37964,10,227
BGC0000165,37964,11,320
BGC0000165,37964,12,227
BGC0000165,37964,13,11
BGC0001667,16915,1,471
BGC0001667,16915,2,446
BGC0001667,16915,3,377
BGC0001667,16915,4,503
BGC0001667,16915,5,512
BGC0001667,16915,6,426
BGC0001667,16915,7,498
BGC0001667,16915,8,-1
BGC0001667,16915,9,-1
BGC0001667,16915,10,558
BGC0001667,16915,11,426
BGC0001667,16915,12,92
BGC0001016,15725,1,92
BGC0001016,15725,2,471
BGC0001016,15725,3,446
BGC0001016,15725,4,377
BGC0001016,15725,5,558
BGC0001016,15725,6,503
BGC0001016,15725,7,512
BGC0001016,15725,8,484
BGC0001016,15725,9,426
BGC0001016,15725,10,-1
BGC0001016,15725,11,498
BGC0001016,15725,12,426
BGC0001015,15725,1,92
BGC0001015,15725,2,471
BGC0001015,15725,3,446
BGC0001015,15725,4,377
BGC0001015,15725,5,558
BGC0001015,15725,6,503
BGC0001015,15725,7,512
BGC0001015,15725,8,484
BGC0001015,15725,9,426
BGC0001015,15725,10,-1
BGC0001015,15725,11,498
BGC0001015,15725,12,426
BGC0001017,15725,1,92
BGC0001017,15725,2,471
BGC0001017,15725,3,446
BGC0001017,15725,4,377
BGC0001017,15725,5,558
BGC0001017,15725,6,503
BGC0001017,15725,7,512
BGC0001017,15725,8,484
BGC0001017,15725,9,426
BGC0001017,15725,10,-1
BGC0001017,15725,11,498
BGC0001017,15725,12,426
BGC0001651,782,1,-1
BGC0001651,782,2,-1
BGC0001651,782,3,-1
BGC0001651,782,4,150
BGC0001651,782,5,17
BGC0000226,21764,1,120
BGC0000226,21764,2,321
BGC0000226,21764,3,321
BGC0000226,21764,4,393
BGC0000176,26122,1,416
BGC0000176,26122,2,-1
BGC0000176,26122,3,-1
BGC0000176,26122,4,102
BGC0000176,26122,5,310
BGC0000176,26122,6,-1
BGC0000176,26122,7,-1
BGC0000176,26122,8,-1
BGC0000176,26122,9,358
BGC0000176,26122,10,358
BGC0000176,26122,11,358
BGC0000176,26122,12,416
BGC0000176,26122,13,-1
BGC0000176,26122,14,310
BGC0001674,31406,1,435
BGC0001674,31406,2,702
BGC0001674,31406,3,702
BGC0001674,31406,4,291
BGC0001674,31406,5,291
BGC0001674,31406,6,485
BGC0001674,31406,7,485
BGC0001674,31406,8,400
BGC0001674,31406,9,400
BGC0001674,31406,10,429
BGC0001674,31406,11,429
BGC0001674,31406,12,429
BGC0001674,31406,13,429
BGC0001674,31406,14,593
BGC0001674,31406,15,511
BGC0001674,31406,16,463
BGC0001674,31406,17,524
BGC0001674,31406,18,707
BGC0001674,31406,19,707
BGC0001674,31406,20,696
BGC0001674,31406,21,696
BGC0001779,31406,1,435
BGC0001779,31406,2,702
BGC0001779,31406,3,702
BGC0001779,31406,4,291
BGC0001779,31406,5,291
BGC0001779,31406,6,-1
BGC0001779,31406,7,485
BGC0001779,31406,8,400
BGC0001779,31406,9,400
BGC0001779,31406,10,429
BGC0001779,31406,11,429
BGC0001779,31406,12,429
BGC0001779,31406,13,429
BGC0001779,31406,14,593
BGC0001779,31406,15,511
BGC0001779,31406,16,463
BGC0001779,31406,17,524
BGC0001779,31406,18,707
BGC0001779,31406,19,707
BGC0001779,31406,20,696
BGC0001779,31406,21,696
BGC0001920,31406,1,435
BGC0001920,31406,2,702
BGC0001920,31406,3,702
BGC0001920,31406,4,291
BGC0001920,31406,5,291
BGC0001920,31406,6,485
BGC0001920,31406,7,485
BGC0001920,31406,8,400
BGC0001920,31406,9,400
BGC0001920,31406,10,429
BGC0001920,31406,11,429
BGC0001920,31406,12,429
BGC0001920,31406,13,429
BGC0001920,31406,14,593
BGC0001920,31406,15,511
BGC0001920,31406,16,463
BGC0001920,31406,17,524
BGC0001920,31406,18,707
BGC0001920,31406,19,707
BGC0001920,31406,20,696
BGC0001920,31406,21,696
BGC0000210,29697,1,522
BGC0000210,29697,2,232
BGC0000210,29697,3,1
BGC0000210,29697,4,441
BGC0000210,29697,5,-1
BGC0000210,29697,6,441
BGC0000210,29697,7,27
BGC0000210,29697,8,413
BGC0000210,29697,9,441
BGC0000231,21509,1,-1
BGC0000231,21509,2,362
BGC0000231,21509,3,278
BGC0000231,21509,4,393
BGC0000231,21509,5,-1
BGC0000231,21509,6,368
BGC0000231,21509,7,368
BGC0000173,47555,1,308
BGC0000173,47555,2,-1
BGC0000173,47555,3,-1
BGC0000173,47555,4,-1
BGC0000173,47555,5,-1
BGC0000173,47555,6,-1
BGC0000173,47555,7,352
BGC0000173,47555,8,-1
BGC0000173,47555,9,308
BGC0000173,47555,10,-1
BGC0001693,13836,1,-1
BGC0001693,13836,2,338
BGC0001693,13836,3,-1
BGC0001693,13836,4,-1
BGC0001663,15943,1,317
BGC0001663,15943,2,442
BGC0001663,15943,3,317
BGC0001663,15943,4,442
BGC0001663,15943,5,442
BGC0001663,15943,6,442
BGC0001663,15943,7,442
BGC0001663,15943,8,442
BGC0001663,15943,9,442
BGC0001663,15943,10,442
BGC0001663,15943,11,442
BGC0001663,15943,12,442
BGC0001663,15943,13,317
BGC0001663,15943,14,317
BGC0001663,15943,15,261
BGC0001663,15943,16,261
BGC0001663,15943,17,442
BGC0001663,15943,18,442
BGC0000215,27086,1,12
BGC0000215,27086,2,12
BGC0000215,27086,3,522
BGC0000215,27086,4,711
BGC0000215,27086,5,711
BGC0000215,27086,6,711
BGC0000215,27086,7,711
BGC0000215,27086,8,522
BGC0000215,27086,9,526
BGC0000215,27086,10,27
BGC0000215,27086,11,-1
BGC0000215,27086,12,53
BGC0000215,27086,13,-1
BGC0000215,27086,14,711
BGC0000215,27086,15,-1
BGC0000215,27086,16,711
BGC0000215,27086,17,711
BGC0000215,27086,18,711
BGC0000237,18770,1,441
BGC0000237,18770,2,256
BGC0000199,32552,1,393
BGC0000199,32552,2,-1
BGC0000199,32552,3,10
BGC0000199,32552,4,338
BGC0000199,32552,5,338
BGC0001665,40825,1,317
BGC0001665,40825,2,362
BGC0001665,40825,3,38
BGC0001665,40825,4,317
BGC0000195,41453,1,238
BGC0000195,41453,2,238
BGC0000195,41453,3,203
BGC0000195,41453,4,107
BGC0000220,24188,1,-1
BGC0000220,24188,2,413
BGC0000220,24188,3,-1
BGC0002366,24188,1,46
BGC0002366,24188,2,-1
BGC0002366,24188,3,508
BGC0000241,17680,1,705
BGC0000241,17680,2,705
BGC0000241,17680,3,338
BGC0000241,17680,4,338
BGC0000241,17680,5,413
BGC0000241,17680,6,413
BGC0000240,17680,1,705
BGC0000240,17680,2,705
BGC0000240,17680,3,338
BGC0000240,17680,4,338
BGC0000240,17680,5,413
BGC0000240,17680,6,413
BGC0001669,705,1,119
BGC0001669,705,2,119
BGC0001669,705,3,-1
BGC0001669,705,4,119
BGC0001669,705,5,119
BGC0001669,705,6,-1
BGC0001669,705,7,450
BGC0001669,705,8,119
BGC0001669,705,9,123
BGC0001669,705,10,123
BGC0001669,705,11,-1
BGC0001669,705,12,123
BGC0001669,705,13,123
BGC0001669,705,14,123
BGC0001669,705,15,119
BGC0001669,705,16,-1
BGC0001669,705,17,123
BGC0001669,705,18,333
BGC0000187,32157,1,-1
BGC0000187,32157,2,-1
BGC0000187,32157,3,105
BGC0000187,32157,4,-1
BGC0000187,32157,5,486
BGC0000187,32157,6,-1
BGC0000187,32157,7,190
BGC0000187,32157,8,-1
BGC0000187,32157,9,536
BGC0000187,32157,10,536
BGC0000187,32157,11,239
BGC0000187,32157,12,17
BGC0000187,32157,13,161
BGC0001726,560,1,190
BGC0001726,560,2,190
BGC0001726,560,3,190
BGC0001726,560,4,190
BGC0001726,560,5,190
BGC0001726,560,6,267
BGC0001726,560,7,-1
BGC0001726,560,8,292
BGC0001726,560,9,292
BGC0001726,560,10,394
BGC0001726,560,11,294
BGC0001726,560,12,25
BGC0001726,560,13,394
BGC0001711,13051,1,458
BGC0001711,13051,2,458
BGC0001711,13051,3,-1
BGC0001711,13051,4,205
BGC0001711,13051,5,-1
BGC0001711,13051,6,389
BGC0001711,13051,7,-1
BGC0001711,13051,8,-1
BGC0001711,13051,9,-1
BGC0001711,13051,10,288
BGC0001711,13051,11,123
BGC0001711,13051,12,123
BGC0001711,13051,13,123
BGC0001711,13051,14,286
BGC0000212,1247,1,413
BGC0000212,1247,2,53
BGC0000212,1247,3,660
BGC0000212,1247,4,502
BGC0000212,1247,5,642
BGC0000212,1247,6,642
BGC0000212,1247,7,-1
BGC0000185,4564,1,70
BGC0000185,4564,2,70
BGC0000185,4564,3,6
BGC0000185,4564,4,31
BGC0000185,4564,5,6
BGC0000185,4564,6,31
BGC0000185,4564,7,-1
BGC0000185,4564,8,236
BGC0000185,4564,9,236
BGC0000185,4564,10,236
BGC0000185,4564,11,112
BGC0000185,4564,12,314
BGC0000185,4564,13,112
BGC0000185,4564,14,314
BGC0000185,4564,15,6
BGC0000185,4564,16,6
BGC0000185,4564,17,-1
BGC0000185,4564,18,109
BGC0000185,4564,19,345
BGC0000185,4564,20,345
BGC0000198,34718,1,256
BGC0000198,34718,2,240
BGC0000198,34718,3,441
BGC0000198,34718,4,-1
BGC0000198,34718,5,-1
BGC0000198,34718,6,99
BGC0000200,32538,1,321
BGC0000200,32538,2,633
BGC0000200,32538,3,393
BGC0000200,32538,4,120
BGC0000200,32538,5,368
BGC0001696,657,1,559
BGC0001696,657,2,559
BGC0001696,657,3,559
BGC0001696,657,4,333
BGC0001696,657,5,327
BGC0001696,657,6,175
BGC0001696,657,7,494
BGC0001696,657,8,49
BGC0001696,657,9,-1
BGC0001696,657,10,49
BGC0001696,657,11,49
BGC0001696,657,12,494
BGC0001696,657,13,49
BGC0001696,657,14,403
BGC0001696,657,15,403
BGC0001696,657,16,192
BGC0001696,657,17,192
BGC0001696,657,18,192
BGC0001696,657,19,-1
BGC0001696,657,20,559
BGC0001696,657,21,559
BGC0001696,657,22,333
BGC0001696,657,23,177
BGC0001696,657,24,49
BGC0001696,657,25,85
BGC0001696,657,26,177
BGC0000217,40073,1,338
BGC0000217,40073,2,73
BGC0000217,40073,3,-1
BGC0000217,40073,4,-1
BGC0000217,40073,5,413
BGC0000189,41389,1,-1
BGC0000189,41389,2,-1
BGC0000189,41389,3,362
BGC0000253,43924,1,318
BGC0001723,43924,1,318
BGC0000208,1268,1,502
BGC0000208,1268,2,357
BGC0000208,1268,3,357
BGC0000208,1268,4,256
BGC0000208,1268,5,508
BGC0000203,31701,1,-1
BGC0000203,31701,2,249
BGC0000203,31701,3,54
BGC0000232,30044,1,-1
BGC0000232,30044,2,-1
BGC0000232,30044,3,107
BGC0000204,31613,1,107
BGC0000204,31613,2,107
BGC0000204,31613,3,427
BGC0000196,46655,1,238
BGC0000196,46655,2,238
BGC0000196,46655,3,238
BGC0000196,46655,4,203
BGC0000213,29330,1,304
BGC0000213,29330,2,536
BGC0000213,29330,3,536
BGC0000213,29330,4,-1
BGC0000213,29330,5,75
BGC0000213,29330,6,-1
BGC0000213,29330,7,486
BGC0000213,29330,8,-1
BGC0000213,29330,9,17
BGC0000213,29330,10,161
BGC0000213,29330,11,239
BGC0001703,646,1,382
BGC0001703,646,2,-1
BGC0001703,646,3,-1
BGC0001703,646,4,382
BGC0001703,646,5,-1
BGC0001704,646,1,382
BGC0001704,646,2,-1
BGC0001704,646,3,-1
BGC0001704,646,4,382
BGC0001704,646,5,-1
BGC0000258,9936,1,131
BGC0000258,9936,2,469
BGC0000222,23593,1,705
BGC0000222,23593,2,-1
BGC0000222,23593,3,321
BGC0000222,23593,4,660
BGC0000222,23593,5,413
BGC0000194,1610,1,633
BGC0000194,1610,2,633
BGC0000194,1610,3,-1
BGC0000194,1610,4,368
BGC0000194,1610,5,427
BGC0000218,24924,1,240
BGC0000218,24924,2,338
BGC0000218,24924,3,-1
BGC0000218,24924,4,413
BGC0000218,24924,5,-1
BGC0000218,24924,6,642
BGC0001700,13635,1,134
BGC0001700,13635,2,412
BGC0001700,13635,3,-1
BGC0001700,13635,4,412
BGC0001700,13635,5,412
BGC0001700,13635,6,-1
BGC0001700,13635,7,468
BGC0001700,13635,8,468
BGC0001700,13635,9,-1
BGC0001700,13635,10,468
BGC0001700,13635,11,314
BGC0001700,13635,12,6
BGC0001700,13635,13,6
BGC0001700,13635,14,6
BGC0001700,13635,15,31
BGC0001700,13635,16,270
BGC0001700,13635,17,412
BGC0001700,13635,18,6
BGC0001700,13635,19,412
BGC0001700,13635,20,412
BGC0001700,13635,21,270
BGC0001700,13635,22,-1
BGC0001700,13635,23,17
BGC0001700,13635,24,412
BGC0000211,33797,1,107
BGC0000211,33797,2,393
BGC0000211,33797,3,120
BGC0000238,18135,1,256
BGC0000238,18135,2,-1
BGC0000216,26615,1,256
BGC0000216,26615,2,69
BGC0000216,26615,3,12
BGC0000216,26615,4,-1
BGC0000216,26615,5,99
BGC0000216,26615,6,-1
BGC0000216,26615,7,547
BGC0000216,26615,8,547
BGC0001699,655,1,255
BGC0001699,655,2,-1
BGC0001699,655,3,-1
BGC0001699,655,4,466
BGC0001699,655,5,-1
BGC0000234,19609,1,-1
BGC0000234,19609,2,-1
BGC0000234,19609,3,135
BGC0000234,19609,4,8
BGC0001702,13611,1,294
BGC0001702,13611,2,-1
BGC0001702,13611,3,-1
BGC0001702,13611,4,292
BGC0001702,13611,5,254
BGC0001702,13611,6,-1
BGC0001702,13611,7,17
BGC0001702,13611,8,360
BGC0001702,13611,9,-1
BGC0001702,13611,10,360
BGC0001702,13611,11,360
BGC0001740,20217,1,149
BGC0001740,20217,2,149
BGC0001740,20217,3,-1
BGC0001740,20217,4,356
BGC0001740,20217,5,356
BGC0001740,20217,6,17
BGC0002451,20217,1,149
BGC0002451,20217,2,149
BGC0002451,20217,3,-1
BGC0002451,20217,4,356
BGC0002451,20217,5,356
BGC0002451,20217,6,17
BGC0000224,22795,1,257
BGC0000224,22795,2,321
BGC0000224,22795,3,390
BGC0000245,18127,1,393
BGC0000245,18127,2,368
BGC0000245,18127,3,368
BGC0000245,18127,4,338
BGC0000239,18091,1,705
BGC0000239,18091,2,705
BGC0000239,18091,3,705
BGC0000239,18091,4,705
BGC0000239,18091,5,393
BGC0000239,18091,6,734
BGC0000239,18091,7,734
BGC0001713,624,1,615
BGC0001713,624,2,56
BGC0001713,624,3,-1
BGC0001713,624,4,138
BGC0001713,624,5,-1
BGC0001713,624,6,96
BGC0001713,624,7,300
BGC0001713,624,8,-1
BGC0001713,624,9,128
BGC0001713,624,10,-1
BGC0001713,624,11,-1
BGC0001707,13474,1,176
BGC0001707,13474,2,401
BGC0001707,13474,3,432
BGC0001707,13474,4,64
BGC0001707,13474,5,367
BGC0001707,13474,6,619
BGC0001707,13474,7,614
BGC0001707,13474,8,619
BGC0001707,13474,9,614
BGC0001707,13474,10,367
BGC0001707,13474,11,385
BGC0001707,13474,12,401
BGC0001707,13474,13,151
BGC0001707,13474,14,367
BGC0001707,13474,15,390
BGC0001707,13474,16,457
BGC0001707,13474,17,64
BGC0001707,13474,18,84
BGC0001707,13474,19,467
BGC0001707,13474,20,367
BGC0001789,13474,1,176
BGC0001789,13474,2,401
BGC0001789,13474,3,432
BGC0001789,13474,4,64
BGC0001789,13474,5,367
BGC0001789,13474,6,619
BGC0001789,13474,7,614
BGC0001789,13474,8,619
BGC0001789,13474,9,614
BGC0001789,13474,10,367
BGC0001789,13474,11,385
BGC0001789,13474,12,401
BGC0001789,13474,13,151
BGC0001789,13474,14,367
BGC0001789,13474,15,390
BGC0001789,13474,16,457
BGC0001789,13474,17,64
BGC0001789,13474,18,84
BGC0001789,13474,19,467
BGC0001789,13474,20,367
BGC0000610,13474,1,176
BGC0000610,13474,2,401
BGC0000610,13474,3,432
BGC0000610,13474,4,64
BGC0000610,13474,5,367
BGC0000610,13474,6,619
BGC0000610,13474,7,614
BGC0000610,13474,8,619
BGC0000610,13474,9,614
BGC0000610,13474,10,367
BGC0000610,13474,11,385
BGC0000610,13474,12,401
BGC0000610,13474,13,151
BGC0000610,13474,14,367
BGC0000610,13474,15,390
BGC0000610,13474,16,457
BGC0000610,13474,17,64
BGC0000610,13474,18,84
BGC0000610,13474,19,467
BGC0000610,13474,20,367
BGC0000227,21588,1,633
BGC0000227,21588,2,633
BGC0000227,21588,3,633
BGC0000227,21588,4,-1
BGC0000227,21588,5,393
BGC0000227,21588,6,-1
BGC0000275,4431,1,-1
BGC0000275,4431,2,321
BGC0000275,4431,3,-1
BGC0000275,4431,4,256
BGC0000275,4431,5,508
BGC0000275,4431,6,508
BGC0000219,1038,1,240
BGC0000219,1038,2,240
BGC0000219,1038,3,240
BGC0000219,1038,4,249
BGC0000219,1038,5,256
BGC0000219,1038,6,99
BGC0000219,1038,7,99
BGC0000219,1038,8,99
BGC0000219,1038,9,99
BGC0001729,548,1,17
BGC0001729,548,2,292
BGC0001729,548,3,292
BGC0001729,548,4,292
BGC0001729,548,5,292
BGC0001729,548,6,292
BGC0001729,548,7,-1
BGC0001729,548,8,-1
BGC0001729,548,9,-1
BGC0001724,612,1,340
BGC0001724,612,2,-1
BGC0001724,612,3,394
BGC0001724,612,4,267
BGC0001724,612,5,23
BGC0001724,612,6,-1
BGC0000236,807,1,-1
BGC0000236,807,2,362
BGC0000236,807,3,53
BGC0000236,807,4,53
BGC0000236,807,5,199
BGC0000236,807,6,199
BGC0000236,807,7,-1
BGC0000236,807,8,-1
BGC0000236,807,9,-1
BGC0000236,807,10,-1
BGC0000236,807,11,-1
BGC0000229,22203,1,54
BGC0000229,22203,2,54
BGC0000229,22203,3,54
BGC0000229,22203,4,249
BGC0000229,22203,5,-1
BGC0000229,22203,6,249
BGC0000225,35151,1,107
BGC0000225,35151,2,-1
BGC0000225,35151,3,393
BGC0000225,35151,4,368
BGC0000233,20782,1,393
BGC0000233,20782,2,338
BGC0000233,20782,3,43
BGC0000233,20782,4,338
BGC0001718,12963,1,-1
BGC0001718,12963,2,-1
BGC0001718,12963,3,-1
BGC0001718,12963,4,-1
BGC0001718,12963,5,-1
BGC0001718,12963,6,-1
BGC0001716,14184,1,519
BGC0001716,14184,2,570
BGC0001716,14184,3,-1
BGC0001716,14184,4,-1
BGC0001716,14184,5,140
BGC0001716,14184,6,327
BGC0001716,14184,7,-1
BGC0001716,14184,8,-1
BGC0001716,14184,9,-1
BGC0001716,14184,10,204
BGC0001716,14184,11,-1
BGC0001728,554,1,-1
BGC0001728,554,2,570
BGC0001728,554,3,-1
BGC0001728,554,4,250
BGC0001728,554,5,556
BGC0001728,554,6,492
BGC0001728,554,7,-1
BGC0001728,554,8,411
BGC0001720,12906,1,-1
BGC0001720,12906,2,-1
BGC0001720,12906,3,-1
BGC0001720,12906,4,241
BGC0001715,30385,1,570
BGC0001715,30385,2,570
BGC0001715,30385,3,570
BGC0001715,30385,4,570
BGC0001715,30385,5,570
BGC0001715,30385,6,641
BGC0001715,30385,7,641
BGC0001715,30385,8,250
BGC0001715,30385,9,-1
BGC0000288,35852,1,290
BGC0000288,35852,2,-1
BGC0000288,35852,3,52
BGC0000288,35852,4,254
BGC0000288,35852,5,-1
BGC0000288,35852,6,97
BGC0000288,35852,7,646
BGC0000288,35852,8,-1
BGC0000288,35852,9,-1
BGC0000288,35852,10,0
BGC0000243,23543,1,5
BGC0000243,23543,2,29
BGC0000243,23543,3,29
BGC0000243,23543,4,5
BGC0000243,23543,5,752
BGC0000243,23543,6,329
BGC0000243,23543,7,329
BGC0000243,23543,8,329
BGC0000243,23543,9,752
BGC0000243,23543,10,752
BGC0000243,23543,11,752
BGC0000243,23543,12,752
BGC0000243,23543,13,29
BGC0000243,23543,14,5
BGC0000243,23543,15,29
BGC0000243,23543,16,29
BGC0000252,23543,1,5
BGC0000252,23543,2,29
BGC0000252,23543,3,29
BGC0000252,23543,4,5
BGC0000252,23543,5,752
BGC0000252,23543,6,329
BGC0000252,23543,7,329
BGC0000252,23543,8,329
BGC0000252,23543,9,752
BGC0000252,23543,10,752
BGC0000252,23543,11,752
BGC0000252,23543,12,752
BGC0000252,23543,13,29
BGC0000252,23543,14,5
BGC0000252,23543,15,29
BGC0000252,23543,16,29
BGC0001719,619,1,201
BGC0001719,619,2,201
BGC0001719,619,3,135
BGC0001719,619,4,357
BGC0001719,619,5,-1
BGC0001719,619,6,-1
BGC0001719,619,7,-1
BGC0001719,619,8,227
BGC0001719,619,9,-1
BGC0001719,619,10,294
BGC0000267,420,1,54
BGC0000267,420,2,660
BGC0000267,420,3,660
BGC0000267,420,4,660
BGC0000267,420,5,261
BGC0000267,420,6,660
BGC0000267,420,7,-1
BGC0000267,420,8,660
BGC0000267,420,9,660
BGC0000267,420,10,54
BGC0000267,420,11,-1
BGC0000230,21516,1,633
BGC0000230,21516,2,-1
BGC0000230,21516,3,393
BGC0000230,21516,4,107
BGC0001730,11065,1,318
BGC0001730,11065,2,-1
BGC0001730,11065,3,315
BGC0001730,11065,4,238
BGC0001730,11065,5,315
BGC0001759,8778,1,357
BGC0001759,8778,2,53
BGC0001759,8778,3,237
BGC0001759,8778,4,390
BGC0001759,8778,5,390
BGC0001759,8778,6,199
BGC0001759,8778,7,199
BGC0001759,8778,8,199
BGC0001759,8778,9,199
BGC0001759,8778,10,199
BGC0001759,8778,11,199
BGC0001759,8778,12,253
BGC0001759,8778,13,199
BGC0001759,8778,14,-1
BGC0001759,8778,15,-1
BGC0001759,8778,16,-1
BGC0001759,8778,17,-1
BGC0001759,8778,18,-1
BGC0001759,8778,19,-1
BGC0001759,8778,20,-1
BGC0001759,8778,21,20
BGC0001717,12965,1,125
BGC0001717,12965,2,-1
BGC0001717,12965,3,-1
BGC0001717,12965,4,-1
BGC0001717,12965,5,-1
BGC0000247,37356,1,-1
BGC0000247,37356,2,660
BGC0000247,37356,3,660
BGC0000247,37356,4,660
BGC0000247,37356,5,660
BGC0000247,37356,6,660
BGC0000247,37356,7,660
BGC0000247,37356,8,413
BGC0000235,19246,1,154
BGC0000235,19246,2,-1
BGC0000235,19246,3,107
BGC0001733,10986,1,556
BGC0001733,10986,2,-1
BGC0001733,10986,3,210
BGC0001733,10986,4,580
BGC0001733,10986,5,567
BGC0001733,10986,6,587
BGC0001733,10986,7,587
BGC0001733,10986,8,587
BGC0001733,10986,9,587
BGC0001733,10986,10,505
BGC0001733,10986,11,505
BGC0001733,10986,12,210
BGC0001733,10986,13,210
BGC0001733,10986,14,210
BGC0001733,10986,15,210
BGC0001733,10986,16,210
BGC0001733,10986,17,210
BGC0001733,10986,18,210
BGC0001733,10986,19,210
BGC0001733,10986,20,210
BGC0001733,10986,21,-1
BGC0001733,10986,22,626
BGC0001733,10986,23,626
BGC0001733,10986,24,666
BGC0001733,10986,25,-1
BGC0001733,10986,26,-1
BGC0001733,10986,27,-1
BGC0001733,10986,28,-1
BGC0001733,10986,29,678
BGC0001733,10986,30,678
BGC0001733,10986,31,250
BGC0001733,10986,32,714
BGC0001733,10986,33,714
BGC0001733,10986,34,714
BGC0001733,10986,35,714
BGC0001733,10986,36,714
BGC0001733,10986,37,714
BGC0001733,10986,38,714
BGC0001733,10986,39,714
BGC0001733,10986,40,714
BGC0001733,10986,41,714
BGC0001733,10986,42,714
